energy,energy_mean,energy_var,order,order_mean,order_var
-1.64,-1.52966,0.0232375,0.32,0.305103,0.00579754
-1.64,-1.53041,0.0234104,0.32,0.305206,0.00576059
-1.6,-1.53088,0.0233822,0.3,0.30517,0.00572152
-1.6,-1.53135,0.023351,0.3,0.305135,0.00568296
-1.6,-1.53181,0.0233203,0.3,0.305101,0.00564495
-1.6,-1.53227,0.0232867,0.3,0.305067,0.00560739
-1.6,-1.53272,0.0232525,0.28,0.304901,0.00557833
-1.58,-1.53303,0.0231559,0.3,0.304868,0.00554172
-1.58,-1.53333,0.023062,0.3,0.304837,0.00550557
-1.56,-1.53351,0.0229289,0.28,0.304675,0.00547762
-1.56,-1.53368,0.0227989,0.28,0.304516,0.0054499
-1.56,-1.53385,0.0226692,0.28,0.304359,0.00542244
-1.56,-1.53401,0.0225418,0.28,0.304204,0.00539527
-1.56,-1.53418,0.0224154,0.26,0.303924,0.00538566
-1.56,-1.53434,0.0222899,0.26,0.303648,0.00537581
-1.58,-1.53463,0.0222009,0.28,0.3035,0.00534901
-1.58,-1.53491,0.0221141,0.28,0.303354,0.00532246
-1.58,-1.53519,0.0220267,0.28,0.30321,0.00529611
-1.58,-1.53546,0.0219402,0.28,0.303067,0.00527007
-1.58,-1.53573,0.0218543,0.28,0.302927,0.00524421
-1.58,-1.536,0.0217699,0.28,0.302788,0.00521862
-1.58,-1.53627,0.0216842,0.28,0.302651,0.00519324
-1.58,-1.53653,0.021601,0.28,0.302515,0.00516813
-1.58,-1.53679,0.021517,0.28,0.302381,0.00514322
-1.58,-1.53704,0.0214348,0.28,0.302248,0.00511855
-1.6,-1.53741,0.0214013,0.26,0.302,0.00510926
-1.58,-1.53766,0.0213179,0.28,0.301871,0.00508488
-1.58,-1.53791,0.0212372,0.28,0.301744,0.0050607
-1.58,-1.53815,0.0211553,0.26,0.301503,0.00505144
-1.58,-1.53839,0.0210737,0.26,0.301264,0.00504205
-1.58,-1.53863,0.0209951,0.26,0.301028,0.00503255
-1.58,-1.53886,0.0209146,0.26,0.300795,0.00502291
-1.58,-1.5391,0.020835,0.26,0.300565,0.00501318
-1.58,-1.53933,0.0207564,0.26,0.300337,0.0050034
-1.58,-1.53955,0.0206787,0.26,0.300112,0.00499348
-1.58,-1.53978,0.0206002,0.26,0.299889,0.00498349
-1.58,-1.54,0.0205232,0.26,0.299668,0.0049734
-1.58,-1.54022,0.0204464,0.26,0.29945,0.00496326
-1.58,-1.54044,0.0203698,0.26,0.299235,0.00495298
-1.58,-1.54065,0.0202934,0.28,0.29913,0.00492994
-1.6,-1.54097,0.0202576,0.26,0.298919,0.00491973
-1.6,-1.54129,0.0202242,0.28,0.298817,0.00489698
-1.6,-1.5416,0.0201885,0.28,0.298716,0.00487448
-1.6,-1.54191,0.0201532,0.28,0.298617,0.00485213
-1.6,-1.54222,0.0201176,0.28,0.298518,0.00483004
-1.6,-1.54253,0.0200789,0.28,0.298421,0.00480809
-1.6,-1.54283,0.0200439,0.28,0.298324,0.00478638
-1.6,-1.54312,0.0200062,0.28,0.298229,0.0047648
-1.6,-1.54342,0.0199683,0.28,0.298134,0.00474347
-1.6,-1.54371,0.0199314,0.28,0.298041,0.0047223
-1.6,-1.544,0.019893,0.28,0.297948,0.00470128
-1.6,-1.54429,0.0198549,0.28,0.297857,0.00468046
-1.6,-1.54457,0.019816,0.28,0.297766,0.00465982
-1.6,-1.54485,0.0197764,0.28,0.297676,0.00463936
-1.6,-1.54513,0.0197376,0.3,0.297688,0.00461598
-1.6,-1.5454,0.019698,0.32,0.2978,0.00459776
-1.6,-1.54567,0.0196588,0.32,0.29791,0.00457967
-1.6,-1.54594,0.0196194,0.32,0.298019,0.00456168
-1.6,-1.54621,0.0195798,0.32,0.298128,0.00454387
-1.6,-1.54647,0.0195405,0.32,0.298235,0.00452618
-1.58,-1.54663,0.0194663,0.34,0.298439,0.00452102
-1.58,-1.5468,0.0193945,0.34,0.29864,0.00451573
-1.58,-1.54696,0.0193221,0.34,0.29884,0.00451034
-1.58,-1.54711,0.0192499,0.34,0.299038,0.00450484
-1.58,-1.54727,0.0191783,0.34,0.299234,0.00449922
-1.58,-1.54743,0.0191087,0.34,0.299428,0.00449355
-1.6,-1.54768,0.0190681,0.36,0.299715,0.00450689
-1.6,-1.54792,0.0190298,0.36,0.3,0.0045198
-1.6,-1.54817,0.0189902,0.38,0.300375,0.00455856
-1.6,-1.54841,0.0189509,0.38,0.300747,0.0045964
-1.6,-1.54865,0.0189115,0.38,0.301116,0.00463337
-1.6,-1.54889,0.0188724,0.38,0.301481,0.00466943
-1.6,-1.54912,0.0188325,0.38,0.301843,0.0047047
-1.6,-1.54936,0.018793,0.38,0.302202,0.00473904
-1.6,-1.54959,0.0187537,0.38,0.302557,0.00477256
-1.6,-1.54982,0.0187131,0.38,0.302909,0.00480532
-1.58,-1.54995,0.0186468,0.4,0.303348,0.00486878
-1.6,-1.55018,0.0186082,0.42,0.303874,0.00496932
-1.6,-1.5504,0.0185689,0.42,0.304394,0.00506789
-1.6,-1.55062,0.0185297,0.42,0.30491,0.00516449
-1.6,-1.55084,0.0184897,0.42,0.305422,0.00525918
-1.6,-1.55106,0.0184502,0.44,0.306017,0.00539611
-1.6,-1.55128,0.0184109,0.44,0.306608,0.00553038
-1.6,-1.55149,0.0183726,0.44,0.307193,0.00566207
-1.6,-1.5517,0.018333,0.44,0.307773,0.00579128
-1.62,-1.552,0.0183343,0.46,0.308434,0.00596751
-1.62,-1.55229,0.0183352,0.46,0.309091,0.00614045
-1.62,-1.55259,0.0183356,0.46,0.309741,0.00631023
-1.62,-1.55288,0.0183359,0.46,0.310386,0.00647684
-1.62,-1.55316,0.0183347,0.46,0.311025,0.00664036
-1.62,-1.55345,0.0183324,0.46,0.311659,0.00680089
-1.62,-1.55373,0.0183281,0.46,0.312288,0.00695844
-1.62,-1.55401,0.0183258,0.46,0.312911,0.0071131
-1.62,-1.55429,0.0183212,0.48,0.313613,0.00731769
-1.62,-1.55456,0.0183182,0.48,0.314309,0.00751856
-1.62,-1.55483,0.0183132,0.48,0.315,0.00771588
-1.62,-1.5551,0.0183083,0.48,0.315684,0.00790964
-1.62,-1.55537,0.0183003,0.48,0.316363,0.00809996
-1.62,-1.55564,0.0182934,0.48,0.317037,0.00828689
-1.62,-1.5559,0.0182876,0.48,0.317705,0.00847046
-1.62,-1.55616,0.0182793,0.48,0.318367,0.00865077
-1.62,-1.55642,0.0182736,0.48,0.319024,0.00882788
-1.6,-1.5566,0.0182286,0.46,0.319595,0.00895288
-1.6,-1.55677,0.0181859,0.48,0.320242,0.00912414
-1.6,-1.55695,0.0181426,0.48,0.320883,0.00929233
-1.62,-1.5572,0.0181341,0.5,0.3216,0.00951169
-1.62,-1.55745,0.0181246,0.52,0.32239,0.00978731
-1.62,-1.5577,0.0181158,0.52,0.323174,0.0100583
-1.62,-1.55794,0.0181065,0.52,0.323952,0.0103246
-1.62,-1.55819,0.0180973,0.52,0.324724,0.0105865
-1.62,-1.55843,0.0180853,0.5,0.325412,0.0107858
-1.62,-1.55867,0.0180743,0.48,0.326015,0.0109301
-1.62,-1.55891,0.018063,0.48,0.326615,0.0110719
-1.62,-1.55915,0.0180498,0.48,0.327209,0.0112112
-1.64,-1.55946,0.0180814,0.5,0.327876,0.0113983
-1.64,-1.55977,0.01811,0.5,0.328538,0.0115822
-1.64,-1.56008,0.0181383,0.5,0.329195,0.0117629
-1.62,-1.5603,0.0181232,0.52,0.329923,0.0119958
-1.62,-1.56053,0.0181091,0.52,0.330646,0.0122248
-1.62,-1.56076,0.0180919,0.52,0.331363,0.01245
-1.62,-1.56098,0.0180767,0.52,0.332075,0.0126714
-1.62,-1.5612,0.0180606,0.52,0.332782,0.0128892
-1.62,-1.56142,0.0180447,0.52,0.333483,0.0131033
-1.62,-1.56164,0.0180276,0.52,0.334179,0.0133138
-1.62,-1.56186,0.0180123,0.52,0.33487,0.0135208
-1.64,-1.56215,0.0180337,0.54,0.335629,0.0137823
-1.64,-1.56244,0.0180568,0.52,0.33631,0.0139821
-1.64,-1.56272,0.0180765,0.52,0.336985,0.0141787
-1.64,-1.563,0.0180955,0.52,0.337655,0.014372
-1.64,-1.56328,0.0181159,0.54,0.338394,0.0146181
-1.64,-1.56356,0.0181333,0.54,0.339127,0.0148604
-1.64,-1.56384,0.0181508,0.54,0.339855,0.0150987
-1.66,-1.56419,0.0182178,0.56,0.34065,0.015394
-1.66,-1.56453,0.0182836,0.56,0.341439,0.0156846
-1.66,-1.56487,0.0183494,0.56,0.342222,0.0159705
-1.66,-1.56521,0.0184131,0.56,0.343,0.0162521
-1.66,-1.56555,0.0184744,0.58,0.343843,0.0165937
-1.66,-1.56589,0.0185346,0.6,0.344751,0.0170001
-1.64,-1.56615,0.0185471,0.58,0.345583,0.0173309
-1.62,-1.56634,0.0185215,0.56,0.346338,0.0175934
-1.62,-1.56653,0.0184977,0.56,0.347087,0.0178519
-1.62,-1.56671,0.0184733,0.56,0.347832,0.0181062
-1.62,-1.5669,0.0184474,0.56,0.348571,0.0183566
-1.62,-1.56708,0.0184232,0.56,0.349305,0.0186031
-1.62,-1.56727,0.0183976,0.56,0.350034,0.0188458
-1.62,-1.56745,0.0183738,0.56,0.350758,0.0190847
-1.6,-1.56756,0.018324,0.58,0.351546,0.01938
-1.6,-1.56767,0.0182753,0.58,0.352328,0.0196709
-1.6,-1.56778,0.0182263,0.58,0.353105,0.0199574
-1.62,-1.56796,0.0182025,0.6,0.353945,0.020304
-1.62,-1.56814,0.0181774,0.6,0.354779,0.0206454
-1.62,-1.56831,0.0181523,0.62,0.355675,0.0210507
-1.62,-1.56848,0.0181266,0.62,0.356565,0.02145
-1.62,-1.56866,0.0181019,0.62,0.357449,0.0218436
-1.62,-1.56883,0.0180766,0.62,0.358327,0.0222314
-1.62,-1.569,0.0180507,0.6,0.359133,0.0225464
-1.62,-1.56917,0.0180258,0.6,0.359933,0.0228567
-1.6,-1.56927,0.0179798,0.58,0.360662,0.0231015
-1.6,-1.56937,0.0179318,0.58,0.361386,0.0233426
-1.62,-1.56954,0.0179067,0.6,0.362171,0.0236401
-1.62,-1.5697,0.0178809,0.6,0.362951,0.0239333
-1.62,-1.56987,0.017857,0.6,0.363725,0.0242221
-1.62,-1.57003,0.0178308,0.6,0.364495,0.0245066
-1.62,-1.57019,0.0178048,0.58,0.365194,0.0247284
-1.62,-1.57036,0.0177797,0.58,0.36589,0.0249467
-1.62,-1.57052,0.0177548,0.58,0.36658,0.0251618
-1.62,-1.57068,0.0177284,0.58,0.367267,0.0253735
-1.62,-1.57083,0.017703,0.58,0.367948,0.025582
-1.62,-1.57099,0.0176778,0.56,0.368562,0.0257357
-1.62,-1.57115,0.0176511,0.56,0.369172,0.0258869
-1.62,-1.5713,0.017627,0.56,0.369777,0.0260357
-1.62,-1.57146,0.0176007,0.56,0.370379,0.0261821
-1.62,-1.57161,0.0175745,0.54,0.370915,0.0262808
-1.62,-1.57176,0.0175492,0.54,0.371446,0.0263776
-1.62,-1.57191,0.0175242,0.54,0.371975,0.0264728
-1.64,-1.57212,0.0175247,0.56,0.372562,0.0266108
-1.64,-1.57234,0.0175276,0.56,0.373146,0.0267465
-1.64,-1.57255,0.0175296,0.56,0.373726,0.0268801
-1.64,-1.57276,0.0175317,0.56,0.374303,0.0270115
-1.64,-1.57296,0.0175329,0.56,0.374876,0.0271408
-1.64,-1.57317,0.0175327,0.56,0.375446,0.0272679
-1.64,-1.57337,0.0175331,0.56,0.376012,0.027393
-1.64,-1.57358,0.0175335,0.56,0.376575,0.0275161
-1.64,-1.57378,0.0175322,0.58,0.377195,0.0276843
-1.64,-1.57398,0.0175317,0.58,0.377811,0.0278498
-1.64,-1.57418,0.0175305,0.56,0.378363,0.0279664
-1.64,-1.57438,0.0175285,0.56,0.378912,0.028081
-1.64,-1.57458,0.0175265,0.56,0.379457,0.0281937
-1.64,-1.57477,0.0175254,0.56,0.38,0.0283046
-1.64,-1.57497,0.0175227,0.56,0.380539,0.0284136
-1.62,-1.5751,0.0174947,0.54,0.381015,0.0284803
-1.62,-1.57524,0.0174654,0.54,0.381488,0.0285458
-1.62,-1.57537,0.017437,0.56,0.382017,0.02865
-1.62,-1.5755,0.017408,0.56,0.382544,0.0287524
-1.62,-1.57563,0.0173793,0.56,0.383067,0.0288531
-1.62,-1.57576,0.0173513,0.56,0.383588,0.0289521
-1.62,-1.57589,0.0173236,0.56,0.384105,0.0290495
-1.62,-1.57602,0.0172944,0.56,0.384619,0.0291453
-1.62,-1.57615,0.0172666,0.56,0.385131,0.0292395
-1.62,-1.57628,0.0172386,0.56,0.385639,0.029332
-1.62,-1.57641,0.017211,0.56,0.386144,0.029423
-1.62,-1.57653,0.0171825,0.56,0.386647,0.0295125
-1.62,-1.57666,0.0171542,0.56,0.387147,0.0296004
-1.6,-1.57672,0.0171118,0.54,0.387586,0.0296494
-1.6,-1.57679,0.0170703,0.54,0.388022,0.0296974
-1.6,-1.57686,0.0170276,0.54,0.388457,0.0297443
-1.58,-1.57687,0.0169789,0.52,0.388831,0.029758
-1.58,-1.57687,0.0169304,0.52,0.389204,0.0297709
-1.58,-1.57688,0.0168808,0.54,0.389631,0.0298152
-1.58,-1.57689,0.0168336,0.54,0.390056,0.0298585
-1.6,-1.57696,0.0167915,0.56,0.390535,0.0299369
-1.58,-1.57697,0.0167434,0.54,0.390955,0.0299781
-1.58,-1.57697,0.0166972,0.54,0.391372,0.0300184
-1.58,-1.57698,0.0166492,0.54,0.391787,0.0300577
-1.58,-1.57699,0.0166035,0.56,0.392256,0.0301314
-1.58,-1.577,0.0165558,0.56,0.392722,0.0302038
-1.58,-1.57701,0.0165098,0.56,0.393185,0.030275
-1.58,-1.57702,0.0164632,0.56,0.393646,0.0303449
-1.6,-1.57708,0.0164253,0.58,0.394159,0.0304524
-1.6,-1.57714,0.0163853,0.58,0.39467,0.0305583
-1.6,-1.57721,0.0163463,0.58,0.395178,0.0306625
-1.6,-1.57727,0.0163081,0.58,0.395682,0.0307652
-1.6,-1.57733,0.0162701,0.58,0.396185,0.0308662
-1.6,-1.57739,0.0162323,0.58,0.396684,0.0309657
-1.62,-1.57751,0.0162083,0.6,0.397235,0.0311056
-1.62,-1.57762,0.016183,0.6,0.397783,0.0312435
-1.62,-1.57774,0.0161592,0.6,0.398328,0.0313795
-1.62,-1.57785,0.0161348,0.6,0.39887,0.0315135
-1.62,-1.57796,0.0161106,0.6,0.39941,0.0316458
-1.62,-1.57807,0.0160878,0.62,0.4,0.0318212
-1.62,-1.57819,0.0160638,0.6,0.400533,0.0319494
-1.62,-1.5783,0.0160389,0.6,0.401063,0.0320758
-1.62,-1.57841,0.0160148,0.6,0.401591,0.0322004
-1.62,-1.57852,0.0159915,0.6,0.402116,0.0323232
-1.62,-1.57863,0.0159669,0.6,0.402638,0.0324444
-1.62,-1.57874,0.0159438,0.6,0.403158,0.0325637
-1.62,-1.57884,0.0159214,0.6,0.403674,0.0326814
-1.66,-1.57906,0.0159481,0.62,0.40424,0.0328407
-1.66,-1.57927,0.0159765,0.62,0.404804,0.0329978
-1.66,-1.57948,0.0160028,0.62,0.405364,0.0331529
-1.66,-1.57969,0.0160302,0.62,0.405922,0.0333059
-1.66,-1.5799,0.0160556,0.62,0.406476,0.0334569
-1.66,-1.5801,0.0160827,0.64,0.40708,0.033652
-1.66,-1.58031,0.0161065,0.64,0.40768,0.0338448
-1.66,-1.58051,0.0161308,0.64,0.408277,0.0340351
-1.66,-1.58072,0.0161557,0.62,0.40882,0.0341776
-1.66,-1.58092,0.0161781,0.62,0.40936,0.0343181
-1.66,-1.58112,0.0162034,0.62,0.409898,0.0344567
-1.66,-1.58132,0.0162253,0.64,0.410483,0.0346382
-1.66,-1.58152,0.0162476,0.64,0.411066,0.0348173
-1.66,-1.58172,0.0162699,0.64,0.411645,0.0349943
-1.66,-1.58192,0.0162903,0.64,0.412222,0.035169
-1.68,-1.58217,0.0163466,0.66,0.412846,0.0353894
-1.68,-1.58241,0.0164013,0.66,0.413467,0.0356072
-1.68,-1.58266,0.0164563,0.66,0.414085,0.0358223
-1.68,-1.5829,0.0165087,0.66,0.4147,0.0360349
-1.68,-1.58314,0.0165621,0.66,0.415311,0.0362449
-1.68,-1.58338,0.0166151,0.64,0.41587,0.0364056
-1.68,-1.58362,0.016666,0.64,0.416426,0.0365643
-1.72,-1.58396,0.0168095,0.66,0.417029,0.0367672
-1.72,-1.58429,0.0169517,0.66,0.417629,0.0369677
-1.72,-1.58463,0.0170906,0.66,0.418226,0.0371658
-1.72,-1.58496,0.0172302,0.66,0.41882,0.0373615
-1.72,-1.58529,0.0173673,0.66,0.419411,0.0375548
-1.72,-1.58562,0.0175032,0.66,0.42,0.0377458
-1.72,-1.58595,0.0176372,0.66,0.420585,0.0379345
-1.72,-1.58628,0.0177705,0.66,0.421168,0.0381209
-1.72,-1.5866,0.017902,0.66,0.421747,0.0383051
-1.72,-1.58692,0.0180311,0.66,0.422324,0.0384869
-1.72,-1.58724,0.0181577,0.66,0.422898,0.0386666
-1.72,-1.58756,0.0182832,0.66,0.42347,0.0388441
-1.72,-1.58788,0.0184083,0.66,0.424038,0.0390195
-1.7,-1.58815,0.0184831,0.64,0.424556,0.0391494
-1.7,-1.58842,0.018557,0.64,0.425072,0.0392776
-1.7,-1.58869,0.0186299,0.64,0.425584,0.0394041
-1.7,-1.58895,0.0187043,0.66,0.426143,0.0395717
-1.7,-1.58921,0.0187755,0.66,0.426698,0.0397373
-1.7,-1.58948,0.0188463,0.66,0.427251,0.0399008
-1.7,-1.58974,0.018915,0.66,0.427801,0.0400624
-1.7,-1.59,0.0189863,0.66,0.428349,0.040222
-1.7,-1.59026,0.019052,0.66,0.428894,0.0403796
-1.72,-1.59056,0.0191667,0.68,0.429483,0.0405806
-1.72,-1.59086,0.0192778,0.68,0.43007,0.0407793
-1.72,-1.59117,0.0193907,0.68,0.430654,0.0409757
-1.72,-1.59147,0.019499,0.68,0.431235,0.0411698
-1.72,-1.59177,0.0196096,0.68,0.431814,0.0413617
-1.68,-1.59197,0.0196354,0.66,0.432343,0.041507
-1.68,-1.59217,0.0196623,0.66,0.43287,0.0416505
-1.64,-1.59228,0.0196372,0.64,0.433348,0.0417523
-1.64,-1.59239,0.0196133,0.64,0.433825,0.0418526
-1.64,-1.5925,0.0195862,0.64,0.434299,0.0419516
-1.64,-1.59261,0.0195626,0.64,0.43477,0.0420493
-1.64,-1.59272,0.0195368,0.64,0.43524,0.0421456
-1.64,-1.59283,0.0195134,0.64,0.435707,0.0422406
-1.64,-1.59294,0.0194878,0.64,0.436173,0.0423343
