energy,energy_mean,energy_var,order,order_mean,order_var
-1.26,-1.21073,0.00383821,0.22,0.15995,0.00905353
-1.26,-1.21075,0.00383741,0.22,0.159975,0.00905108
-1.26,-1.21077,0.00383651,0.24,0.160008,0.00904966
-1.26,-1.21079,0.00383567,0.26,0.16005,0.00904956
-1.3,-1.21083,0.0038367,0.28,0.1601,0.00905107
-1.3,-1.21087,0.00383759,0.3,0.160158,0.00905447
-1.32,-1.21091,0.00383971,0.32,0.160224,0.00906006
-1.3,-1.21095,0.00384075,0.3,0.160283,0.00906345
-1.3,-1.21099,0.00384153,0.28,0.160332,0.00906493
-1.3,-1.21102,0.0038424,0.26,0.160374,0.0090648
-1.3,-1.21106,0.0038435,0.26,0.160415,0.00906467
-1.32,-1.21111,0.00384544,0.28,0.160464,0.00906613
-1.3,-1.21114,0.00384648,0.26,0.160506,0.00906599
-1.3,-1.21118,0.00384729,0.26,0.160547,0.00906585
-1.34,-1.21123,0.00385105,0.28,0.160596,0.0090673
-1.34,-1.21129,0.0038546,0.26,0.160638,0.00906715
-1.32,-1.21133,0.0038569,0.24,0.16067,0.0090657
-1.34,-1.21139,0.00386044,0.26,0.160711,0.00906554
-1.34,-1.21144,0.00386407,0.26,0.160753,0.00906538
-1.34,-1.21149,0.0038678,0.24,0.160785,0.00906392
-1.34,-1.21154,0.00387129,0.24,0.160818,0.00906246
-1.34,-1.2116,0.00387501,0.22,0.160842,0.00905999
-1.34,-1.21165,0.00387855,0.22,0.160867,0.00905752
-1.38,-1.21172,0.00388622,0.2,0.160883,0.00905434
-1.38,-1.21179,0.00389364,0.2,0.160899,0.00905116
-1.38,-1.21186,0.00390118,0.2,0.160915,0.00904798
-1.38,-1.21193,0.00390865,0.22,0.16094,0.00904552
-1.38,-1.212,0.00391622,0.2,0.160956,0.00904234
-1.38,-1.21207,0.00392371,0.22,0.16098,0.00903988
-1.38,-1.21214,0.00393135,0.22,0.161004,0.00903743
-1.38,-1.2122,0.00393871,0.2,0.16102,0.00903426
-1.38,-1.21227,0.00394628,0.22,0.161045,0.0090318
-1.38,-1.21234,0.0039537,0.2,0.161061,0.00902864
-1.38,-1.21241,0.00396103,0.18,0.161068,0.00902506
-1.38,-1.21248,0.00396843,0.2,0.161084,0.0090219
-1.36,-1.21254,0.00397368,0.18,0.161092,0.00901833
-1.34,-1.21259,0.00397709,0.16,0.161092,0.00901462
-1.32,-1.21264,0.00397898,0.14,0.161083,0.00901108
-1.3,-1.21267,0.00397973,0.16,0.161083,0.00900739
-1.3,-1.21271,0.00398057,0.16,0.161082,0.0090037
-1.3,-1.21274,0.0039813,0.16,0.161082,0.00900001
-1.3,-1.21278,0.00398206,0.16,0.161081,0.00899632
-1.3,-1.21282,0.00398271,0.14,0.161073,0.00899279
-1.3,-1.21285,0.00398357,0.14,0.161064,0.00898927
-1.3,-1.21289,0.00398424,0.16,0.161064,0.00898559
-1.28,-1.21291,0.00398407,0.18,0.161071,0.00898205
-1.28,-1.21294,0.00398362,0.16,0.161071,0.00897838
-1.28,-1.21297,0.00398364,0.14,0.161062,0.00897487
-1.3,-1.21301,0.00398407,0.12,0.161046,0.00897181
-1.3,-1.21304,0.00398476,0.1,0.161021,0.00896949
-1.3,-1.21308,0.0039854,0.12,0.161004,0.00896643
-1.3,-1.21311,0.00398625,0.14,0.160995,0.00896293
-1.32,-1.21316,0.00398819,0.16,0.160995,0.00895927
-1.34,-1.21321,0.00399159,0.14,0.160986,0.00895578
-1.3,-1.21324,0.00399239,0.16,0.160986,0.00895212
-1.3,-1.21328,0.00399309,0.18,0.160994,0.00894861
-1.3,-1.21331,0.00399389,0.18,0.161001,0.0089451
-1.3,-1.21335,0.00399449,0.18,0.161009,0.00894159
-1.3,-1.21338,0.00399516,0.18,0.161017,0.00893808
-1.32,-1.21343,0.00399703,0.2,0.161033,0.00893499
-1.32,-1.21347,0.00399897,0.2,0.161049,0.0089319
-1.32,-1.21351,0.00400092,0.2,0.161064,0.00892881
-1.32,-1.21356,0.00400266,0.2,0.16108,0.00892573
-1.32,-1.2136,0.00400444,0.2,0.161096,0.00892264
-1.32,-1.21364,0.00400629,0.2,0.161112,0.00891956
-1.32,-1.21369,0.00400819,0.2,0.161128,0.00891648
-1.3,-1.21372,0.00400882,0.22,0.161151,0.0089141
-1.3,-1.21376,0.00400944,0.22,0.161175,0.00891173
-1.3,-1.21379,0.00401002,0.24,0.161207,0.00891034
-1.3,-1.21383,0.00401057,0.24,0.161239,0.00890895
-1.28,-1.21385,0.00401047,0.22,0.161263,0.00890658
-1.28,-1.21388,0.00401015,0.24,0.161295,0.00890518
-1.28,-1.21391,0.0040099,0.24,0.161327,0.00890379
-1.28,-1.21393,0.00400981,0.24,0.161358,0.00890239
-1.28,-1.21396,0.00400944,0.22,0.161382,0.00890002
-1.28,-1.21399,0.00400908,0.22,0.161406,0.00889765
-1.28,-1.21401,0.00400879,0.22,0.161429,0.00889528
-1.28,-1.21404,0.00400858,0.2,0.161445,0.00889221
-1.28,-1.21407,0.00400814,0.22,0.161469,0.00888985
-1.28,-1.21409,0.00400782,0.2,0.161484,0.00888679
-1.28,-1.21412,0.0040076,0.22,0.161508,0.00888442
-1.32,-1.21416,0.00400938,0.2,0.161523,0.00888136
-1.34,-1.21421,0.00401274,0.22,0.161547,0.008879
-1.34,-1.21426,0.00401591,0.22,0.16157,0.00887664
-1.34,-1.21431,0.00401912,0.22,0.161594,0.00887427
-1.3,-1.21435,0.00401985,0.2,0.161609,0.00887122
-1.26,-1.21437,0.00401886,0.22,0.161633,0.00886886
-1.28,-1.21439,0.00401844,0.24,0.161664,0.00886748
-1.3,-1.21443,0.00401898,0.26,0.161704,0.00886733
-1.3,-1.21446,0.00401967,0.26,0.161743,0.00886719
-1.28,-1.21449,0.00401942,0.28,0.161791,0.00886858
-1.28,-1.21452,0.00401924,0.3,0.161846,0.00887177
-1.28,-1.21454,0.00401876,0.3,0.161902,0.00887496
-1.28,-1.21457,0.00401857,0.3,0.161957,0.00887814
-1.26,-1.21459,0.00401748,0.32,0.16202,0.00888341
-1.24,-1.2146,0.00401629,0.3,0.162076,0.00888657
-1.24,-1.21461,0.00401472,0.3,0.162131,0.00888972
-1.26,-1.21462,0.00401389,0.28,0.162178,0.00889106
-1.24,-1.21463,0.00401239,0.26,0.162217,0.00889088
-1.22,-1.21464,0.00401086,0.28,0.162264,0.00889221
-1.22,-1.21464,0.00400918,0.28,0.162311,0.00889354
-1.22,-1.21464,0.0040075,0.26,0.16235,0.00889335
-1.22,-1.21464,0.00400582,0.26,0.162389,0.00889314
-1.22,-1.21465,0.00400433,0.26,0.162428,0.00889294
-1.22,-1.21465,0.00400287,0.24,0.162459,0.00889151
-1.22,-1.21465,0.00400138,0.22,0.162482,0.00888913
-1.22,-1.21465,0.00399971,0.2,0.162497,0.00888608
-1.22,-1.21465,0.00399802,0.22,0.16252,0.0088837
-1.2,-1.21465,0.00399652,0.2,0.162535,0.00888065
-1.22,-1.21465,0.00399519,0.18,0.162542,0.00887721
-1.22,-1.21465,0.00399356,0.2,0.162557,0.00887417
-1.22,-1.21465,0.00399191,0.2,0.162572,0.00887113
-1.22,-1.21466,0.00399036,0.2,0.162587,0.00886808
-1.22,-1.21466,0.00398888,0.2,0.162602,0.00886505
-1.22,-1.21466,0.00398731,0.2,0.162617,0.00886201
-1.22,-1.21466,0.00398567,0.18,0.162623,0.00885859
-1.2,-1.21466,0.00398414,0.16,0.162622,0.00885507
-1.2,-1.21465,0.00398266,0.14,0.162613,0.00885173
-1.18,-1.21464,0.00398153,0.12,0.162597,0.00884885
-1.18,-1.21462,0.00398029,0.12,0.16258,0.00884597
-1.16,-1.2146,0.00397964,0.1,0.162555,0.00884384
-1.18,-1.21459,0.00397861,0.08,0.162522,0.00884271
-1.18,-1.21457,0.00397742,0.06,0.162481,0.00884288
-1.18,-1.21456,0.0039762,0.08,0.162449,0.00884174
-1.14,-1.21453,0.00397638,0.1,0.162424,0.00883961
-1.14,-1.2145,0.00397666,0.1,0.162399,0.00883746
-1.14,-1.21447,0.00397686,0.12,0.162383,0.00883459
-1.14,-1.21444,0.00397691,0.14,0.162374,0.00883127
-1.16,-1.21442,0.00397647,0.12,0.162357,0.0088284
-1.16,-1.2144,0.00397588,0.14,0.162348,0.00882508
-1.16,-1.21438,0.00397514,0.14,0.162339,0.00882177
-1.14,-1.21435,0.00397535,0.12,0.162323,0.00881891
-1.14,-1.21432,0.00397562,0.1,0.162298,0.00881678
-1.14,-1.21429,0.00397579,0.12,0.162281,0.00881392
-1.12,-1.21425,0.0039768,0.1,0.162257,0.00881178
-1.12,-1.21422,0.0039778,0.1,0.162232,0.00880966
-1.12,-1.21418,0.0039788,0.12,0.162215,0.0088068
-1.12,-1.21414,0.00397989,0.12,0.162199,0.00880395
-1.12,-1.2141,0.00398105,0.12,0.162182,0.0088011
-1.12,-1.21407,0.00398202,0.12,0.162166,0.00879826
-1.14,-1.21404,0.00398221,0.14,0.162157,0.00879496
-1.12,-1.214,0.00398328,0.16,0.162156,0.0087915
-1.12,-1.21396,0.00398428,0.16,0.162155,0.00878804
-1.12,-1.21393,0.00398513,0.16,0.162154,0.00878459
-1.12,-1.21389,0.00398622,0.18,0.162161,0.00878125
-1.12,-1.21385,0.00398731,0.16,0.162161,0.0087778
-1.12,-1.21382,0.00398848,0.14,0.162152,0.00877452
-1.14,-1.21379,0.0039886,0.16,0.162151,0.00877108
-1.14,-1.21376,0.00398893,0.14,0.162142,0.0087678
-1.14,-1.21373,0.00398921,0.14,0.162134,0.00876453
-1.14,-1.2137,0.00398917,0.16,0.162133,0.00876109
-1.12,-1.21366,0.00399028,0.18,0.16214,0.00875777
-1.12,-1.21363,0.00399124,0.2,0.162155,0.00875483
-1.12,-1.21359,0.00399221,0.18,0.162162,0.00875151
-1.12,-1.21355,0.00399332,0.16,0.162161,0.00874809
-1.1,-1.21351,0.00399571,0.14,0.162152,0.00874483
-1.08,-1.21346,0.00399932,0.16,0.162151,0.00874141
-1.1,-1.21341,0.00400164,0.14,0.162143,0.00873816
-1.08,-1.21336,0.00400549,0.16,0.162142,0.00873475
-1.06,-1.2133,0.00401114,0.14,0.162133,0.0087315
-1.06,-1.21324,0.00401666,0.14,0.162124,0.00872826
-1.06,-1.21318,0.00402207,0.14,0.162116,0.00872502
-1.08,-1.21313,0.00402594,0.16,0.162115,0.00872161
-1.06,-1.21307,0.0040315,0.18,0.162122,0.00871832
-1.06,-1.21301,0.00403691,0.2,0.162137,0.00871541
-1.06,-1.21295,0.00404238,0.18,0.162144,0.00871213
-1.04,-1.21288,0.00404978,0.16,0.162143,0.00870873
-1.04,-1.21282,0.00405735,0.18,0.16215,0.00870545
-1.02,-1.21274,0.00406686,0.16,0.162149,0.00870206
-1.02,-1.21267,0.0040765,0.14,0.16214,0.00869884
-1.02,-1.21259,0.00408617,0.16,0.16214,0.00869546
-1.04,-1.21252,0.00409366,0.18,0.162147,0.00869218
-1.04,-1.21246,0.00410098,0.16,0.162146,0.00868881
-1.06,-1.2124,0.00410651,0.18,0.162153,0.00868554
-1.06,-1.21234,0.0041117,0.18,0.16216,0.00868228
-1.04,-1.21227,0.00411913,0.16,0.162159,0.00867891
-1.06,-1.21221,0.00412429,0.14,0.16215,0.0086757
-1.08,-1.21216,0.00412787,0.16,0.162149,0.00867234
-1.1,-1.21212,0.00413007,0.18,0.162156,0.00866909
-1.1,-1.21207,0.00413213,0.2,0.162171,0.00866621
-1.12,-1.21204,0.00413301,0.18,0.162178,0.00866296
-1.12,-1.212,0.00413403,0.18,0.162185,0.00865971
-1.12,-1.21197,0.00413484,0.18,0.162192,0.00865647
-1.12,-1.21193,0.00413578,0.18,0.162198,0.00865322
-1.12,-1.2119,0.00413666,0.16,0.162198,0.00864988
-1.1,-1.21185,0.00413884,0.14,0.162189,0.0086467
-1.14,-1.21183,0.00413889,0.16,0.162188,0.00864336
-1.14,-1.2118,0.0041388,0.16,0.162187,0.00864001
-1.14,-1.21177,0.00413889,0.14,0.162179,0.00863684
-1.14,-1.21174,0.00413901,0.14,0.16217,0.00863367
-1.14,-1.21171,0.00413906,0.12,0.162154,0.00863095
-1.14,-1.21169,0.00413913,0.14,0.162145,0.00862778
-1.16,-1.21167,0.00413848,0.12,0.162129,0.00862506
-1.16,-1.21165,0.0041377,0.12,0.162113,0.00862234
-1.16,-1.21163,0.00413692,0.14,0.162104,0.00861918
-1.14,-1.2116,0.00413704,0.16,0.162104,0.00861586
-1.14,-1.21157,0.00413717,0.14,0.162095,0.0086127
-1.14,-1.21154,0.0041371,0.12,0.162079,0.00860999
-1.16,-1.21152,0.00413654,0.1,0.162055,0.00860798
-1.16,-1.2115,0.00413562,0.12,0.162039,0.00860527
-1.14,-1.21148,0.00413568,0.14,0.16203,0.00860212
-1.14,-1.21145,0.0041356,0.12,0.162014,0.00859941
-1.12,-1.21141,0.00413638,0.14,0.162006,0.00859627
-1.12,-1.21138,0.00413732,0.14,0.161997,0.00859313
-1.12,-1.21134,0.00413794,0.14,0.161989,0.00859
-1.12,-1.21131,0.00413885,0.14,0.16198,0.00858686
-1.14,-1.21128,0.00413887,0.12,0.161964,0.00858416
-1.16,-1.21126,0.00413802,0.14,0.161956,0.00858103
-1.16,-1.21124,0.00413719,0.16,0.161955,0.00857774
-1.14,-1.21122,0.00413733,0.14,0.161947,0.00857462
-1.14,-1.21119,0.00413724,0.12,0.161931,0.00857192
-1.12,-1.21115,0.00413787,0.1,0.161907,0.00856994
-1.12,-1.21112,0.00413865,0.1,0.161883,0.00856795
-1.12,-1.21108,0.00413946,0.08,0.161852,0.00856693
-1.14,-1.21106,0.00413953,0.06,0.161813,0.00856715
-1.12,-1.21102,0.00414026,0.04,0.161766,0.00856887
-1.12,-1.21099,0.0041411,0.04,0.16172,0.00857058
-1.12,-1.21095,0.00414182,0.04,0.161673,0.0085723
-1.12,-1.21092,0.00414255,0.04,0.161627,0.00857401
-1.12,-1.21088,0.00414342,0.06,0.161588,0.00857421
-1.12,-1.21085,0.00414409,0.08,0.161557,0.00857317
-1.12,-1.21081,0.00414487,0.1,0.161534,0.00857118
-1.12,-1.21078,0.00414557,0.08,0.161502,0.00857014
-1.12,-1.21074,0.00414627,0.08,0.161471,0.00856911
-1.14,-1.21072,0.00414645,0.06,0.161433,0.0085693
-1.14,-1.21069,0.00414629,0.04,0.161387,0.00857098
-1.16,-1.21067,0.00414546,0.06,0.161348,0.00857116
-1.16,-1.21065,0.00414476,0.06,0.161309,0.00857135
-1.16,-1.21063,0.004144,0.06,0.161271,0.00857153
-1.18,-1.21062,0.00414271,0.08,0.16124,0.00857048
-1.18,-1.21061,0.0041415,0.06,0.161201,0.00857066
-1.2,-1.21061,0.00414011,0.08,0.161171,0.00856961
-1.2,-1.2106,0.00413857,0.06,0.161132,0.00856978
-1.2,-1.2106,0.00413712,0.06,0.161094,0.00856995
-1.2,-1.21059,0.00413568,0.06,0.161055,0.00857011
-1.2,-1.21059,0.00413396,0.08,0.161025,0.00856905
-1.2,-1.21058,0.00413246,0.08,0.160994,0.008568
-1.2,-1.21058,0.00413094,0.06,0.160956,0.00856816
-1.2,-1.21058,0.0041295,0.06,0.160917,0.00856831
-1.2,-1.21057,0.00412801,0.04,0.160872,0.00856995
-1.22,-1.21058,0.00412641,0.06,0.160833,0.0085701
-1.22,-1.21058,0.00412498,0.06,0.160795,0.00857024
-1.24,-1.21059,0.00412365,0.08,0.160765,0.00856918
-1.24,-1.2106,0.00412222,0.08,0.160734,0.00856811
-1.24,-1.21061,0.00412099,0.08,0.160704,0.00856704
-1.24,-1.21062,0.00411959,0.08,0.160673,0.00856597
-1.24,-1.21064,0.00411828,0.08,0.160643,0.00856491
-1.26,-1.21065,0.00411725,0.1,0.16062,0.0085629
-1.26,-1.21067,0.00411643,0.1,0.160597,0.00856088
-1.26,-1.21069,0.00411568,0.12,0.160581,0.0085582
-1.26,-1.21071,0.0041147,0.12,0.160566,0.00855552
-1.26,-1.21073,0.00411381,0.12,0.160551,0.00855284
-1.22,-1.21073,0.00411236,0.1,0.160528,0.00855083
-1.22,-1.21074,0.00411092,0.08,0.160498,0.00854977
-1.24,-1.21075,0.00410953,0.1,0.160475,0.00854776
-1.2,-1.21074,0.00410799,0.08,0.160445,0.00854669
-1.2,-1.21074,0.00410647,0.06,0.160407,0.00854682
-1.18,-1.21073,0.00410552,0.08,0.160377,0.00854575
-1.18,-1.21072,0.00410421,0.08,0.160346,0.00854467
-1.16,-1.2107,0.0041034,0.1,0.160324,0.00854267
-1.18,-1.21068,0.00410219,0.08,0.160293,0.00854159
-1.18,-1.21067,0.00410103,0.1,0.160271,0.00853958
-1.18,-1.21066,0.00409973,0.12,0.160256,0.00853691
-1.18,-1.21065,0.00409842,0.1,0.160233,0.00853491
-1.18,-1.21064,0.00409726,0.1,0.16021,0.0085329
-1.18,-1.21063,0.00409615,0.12,0.160195,0.00853024
-1.18,-1.21062,0.00409479,0.14,0.160188,0.00852717
-1.18,-1.2106,0.00409373,0.12,0.160173,0.00852451
-1.18,-1.21059,0.00409235,0.12,0.160158,0.00852185
-1.18,-1.21058,0.0040911,0.14,0.16015,0.00851879
-1.18,-1.21057,0.00409007,0.12,0.160135,0.00851613
-1.18,-1.21056,0.00408877,0.12,0.16012,0.00851347
-1.18,-1.21055,0.00408744,0.1,0.160098,0.00851148
-1.18,-1.21054,0.00408625,0.08,0.160068,0.00851041
-1.2,-1.21053,0.00408478,0.06,0.16003,0.00851053
-1.18,-1.21052,0.00408346,0.08,0.16,0.00850946
-1.18,-1.21051,0.00408234,0.08,0.15997,0.00850839
-1.2,-1.2105,0.00408091,0.06,0.159933,0.0085085
-1.24,-1.21052,0.0040796,0.08,0.159903,0.00850742
-1.24,-1.21053,0.00407834,0.06,0.159866,0.00850753
-1.24,-1.21054,0.00407686,0.06,0.159829,0.00850763
-1.24,-1.21055,0.00407563,0.08,0.159799,0.00850656
-1.26,-1.21057,0.00407496,0.1,0.159777,0.00850455
-1.26,-1.21059,0.00407403,0.1,0.159754,0.00850256
-1.26,-1.2106,0.00407324,0.1,0.159732,0.00850056
-1.24,-1.21061,0.00407193,0.08,0.159702,0.00849948
-1.24,-1.21063,0.00407061,0.1,0.15968,0.00849749
-1.22,-1.21063,0.00406915,0.08,0.159651,0.00849641
-1.22,-1.21063,0.00406772,0.08,0.159621,0.00849533
-1.24,-1.21064,0.00406634,0.1,0.159599,0.00849333
-1.24,-1.21065,0.00406516,0.08,0.159569,0.00849225
-1.22,-1.21066,0.00406376,0.06,0.159532,0.00849234
-1.22,-1.21066,0.00406227,0.04,0.159488,0.00849387
-1.22,-1.21066,0.00406078,0.06,0.159451,0.00849395
-1.22,-1.21067,0.00405929,0.04,0.159407,0.00849546
-1.2,-1.21066,0.00405778,0.06,0.15937,0.00849554
-1.22,-1.21067,0.00405629,0.08,0.15934,0.00849445
-1.2,-1.21066,0.00405479,0.1,0.159318,0.00849245
-1.22,-1.21067,0.00405358,0.12,0.159304,0.0084898
-1.22,-1.21067,0.00405215,0.12,0.159289,0.00848717
-1.22,-1.21067,0.0040507,0.12,0.159275,0.00848453
-1.2,-1.21067,0.0040492,0.14,0.159267,0.0084815
-1.2,-1.21067,0.00404759,0.14,0.15926,0.00847848
-1.2,-1.21066,0.00404641,0.14,0.159253,0.00847547
-1.22,-1.21067,0.00404496,0.12,0.159239,0.00847284
-1.2,-1.21066,0.00404342,0.14,0.159232,0.00846983
-1.18,-1.21065,0.00404222,0.12,0.159217,0.00846719
-1.16,-1.21063,0.00404153,0.14,0.15921,0.00846419
-1.18,-1.21062,0.00404034,0.12,0.159196,0.00846156
-1.2,-1.21062,0.00403894,0.1,0.159174,0.00845958
-1.2,-1.21061,0.00403743,0.1,0.159152,0.00845759
-1.2,-1.21061,0.00403606,0.1,0.15913,0.00845561
-1.22,-1.21061,0.00403468,0.08,0.159101,0.00845453
-1.2,-1.21061,0.00403328,0.1,0.159079,0.00845254
-1.2,-1.2106,0.0040319,0.1,0.159057,0.00845056
-1.2,-1.2106,0.00403047,0.1,0.159036,0.00844858
-1.2,-1.2106,0.00402908,0.08,0.159007,0.0084475
-1.2,-1.21059,0.00402773,0.08,0.158977,0.00844641
-1.2,-1.21059,0.0040263,0.08,0.158948,0.00844533
-1.2,-1.21058,0.00402498,0.08,0.158919,0.00844424
-1.22,-1.21059,0.00402348,0.1,0.158898,0.00844226
-1.24,-1.2106,0.00402219,0.08,0.158869,0.00844118
-1.22,-1.2106,0.00402074,0.1,0.158847,0.0084392
-1.22,-1.21061,0.00401919,0.1,0.158826,0.00843722
-1.22,-1.21061,0.00401771,0.08,0.158797,0.00843613
-1.22,-1.21061,0.00401641,0.08,0.158768,0.00843505
-1.2,-1.21061,0.00401481,0.06,0.158731,0.0084351
-1.2,-1.2106,0.00401345,0.06,0.158695,0.00843516
-1.2,-1.2106,0.00401206,0.08,0.158666,0.00843407
-1.16,-1.21058,0.00401136,0.06,0.15863,0.00843412
-1.16,-1.21056,0.00401065,0.08,0.158601,0.00843303
-1.16,-1.21054,0.0040101,0.08,0.158573,0.00843194
-1.16,-1.21053,0.00400942,0.1,0.158551,0.00842996
-1.16,-1.21051,0.00400888,0.1,0.15853,0.00842798
-1.16,-1.21049,0.00400835,0.08,0.158501,0.00842688
-1.16,-1.21047,0.00400762,0.1,0.15848,0.0084249
-1.16,-1.21045,0.00400691,0.08,0.158451,0.0084238
-1.16,-1.21043,0.00400625,0.08,0.158422,0.00842271
-1.16,-1.21042,0.00400545,0.1,0.158401,0.00842073
-1.18,-1.2104,0.00400448,0.12,0.158387,0.00841813
-1.14,-1.21038,0.00400456,0.14,0.15838,0.00841517
-1.14,-1.21035,0.00400435,0.12,0.158366,0.00841257
-1.18,-1.21034,0.00400318,0.14,0.15836,0.00840961
-1.18,-1.21033,0.00400202,0.14,0.158353,0.00840665
-1.18,-1.21032,0.00400096,0.14,0.158346,0.0084037
-1.16,-1.2103,0.00400034,0.16,0.158347,0.00840063
-1.18,-1.21029,0.00399922,0.18,0.158355,0.00839772
-1.18,-1.21028,0.003998,0.16,0.158355,0.00839467
-1.18,-1.21027,0.00399694,0.14,0.158349,0.00839172
-1.18,-1.21026,0.00399594,0.12,0.158335,0.00838914
-1.18,-1.21025,0.00399473,0.14,0.158328,0.0083862
-1.18,-1.21024,0.00399355,0.14,0.158321,0.00838325
-1.18,-1.21022,0.00399252,0.14,0.158315,0.00838031
-1.18,-1.21021,0.00399118,0.16,0.158315,0.00837727
-1.18,-1.2102,0.00399009,0.16,0.158316,0.00837422
-1.18,-1.21019,0.00398898,0.16,0.158317,0.00837119
-1.18,-1.21018,0.00398775,0.18,0.158325,0.00836831
-1.18,-1.21017,0.00398661,0.18,0.158332,0.00836542
-1.18,-1.21016,0.00398549,0.18,0.15834,0.00836254
-1.18,-1.21015,0.00398436,0.18,0.158348,0.00835966
-1.16,-1.21013,0.00398376,0.16,0.158349,0.00835663
-1.16,-1.21011,0.003983,0.16,0.158349,0.0083536
-1.16,-1.21009,0.00398238,0.16,0.15835,0.00835058
-1.14,-1.21007,0.00398241,0.14,0.158343,0.00834766
-1.18,-1.21006,0.00398117,0.16,0.158344,0.00834464
-1.18,-1.21005,0.00398016,0.16,0.158344,0.00834162
-1.18,-1.21003,0.00397895,0.16,0.158345,0.00833861
-1.18,-1.21002,0.00397783,0.16,0.158346,0.0083356
-1.18,-1.21001,0.00397658,0.18,0.158353,0.00833273
-1.18,-1.21,0.00397541,0.2,0.158368,0.00833028
-1.16,-1.20998,0.00397481,0.18,0.158376,0.00832742
-1.16,-1.20997,0.00397422,0.2,0.158391,0.00832496
-1.14,-1.20994,0.00397421,0.22,0.158414,0.00832316
-1.12,-1.20991,0.00397484,0.2,0.158429,0.00832072
-1.12,-1.20988,0.00397573,0.18,0.158436,0.00831786
-1.12,-1.20984,0.0039764,0.16,0.158437,0.00831486
-1.12,-1.20981,0.00397707,0.18,0.158445,0.00831201
-1.12,-1.20978,0.00397787,0.2,0.15846,0.00830957
-1.1,-1.20974,0.00397968,0.18,0.158467,0.00830672
-1.12,-1.20971,0.00398025,0.2,0.158482,0.00830428
-1.12,-1.20967,0.00398114,0.2,0.158497,0.00830184
-1.12,-1.20964,0.00398185,0.2,0.158512,0.0082994
-1.1,-1.2096,0.00398359,0.22,0.158534,0.00829761
-1.1,-1.20956,0.00398551,0.22,0.158556,0.00829583
-1.1,-1.20952,0.00398705,0.2,0.158571,0.00829339
-1.1,-1.20949,0.00398904,0.22,0.158593,0.00829161
-1.12,-1.20945,0.00398971,0.24,0.158622,0.00829073
-1.14,-1.20943,0.00398964,0.22,0.158644,0.00828894
-1.14,-1.2094,0.00398963,0.22,0.158666,0.00828716
-1.14,-1.20938,0.00398957,0.22,0.158688,0.00828538
-1.16,-1.20936,0.00398889,0.24,0.158718,0.0082845
-1.18,-1.20935,0.00398761,0.22,0.15874,0.00828272
-1.18,-1.20934,0.00398667,0.22,0.158761,0.00828093
-1.2,-1.20934,0.00398521,0.24,0.158791,0.00828005
-1.22,-1.20934,0.00398391,0.26,0.158827,0.00828032
-1.22,-1.20934,0.00398247,0.24,0.158856,0.00827943
-1.24,-1.20936,0.0039813,0.26,0.158892,0.00827969
-1.24,-1.20937,0.00398014,0.26,0.158928,0.00827995
-1.24,-1.20938,0.00397918,0.28,0.158971,0.00828161
-1.24,-1.20939,0.00397793,0.3,0.159022,0.00828491
-1.24,-1.2094,0.00397663,0.32,0.159079,0.00829011
-1.24,-1.20941,0.00397552,0.34,0.159144,0.00829745
-1.24,-1.20942,0.00397428,0.34,0.159208,0.00830477
-1.24,-1.20943,0.0039732,0.34,0.159273,0.00831208
-1.24,-1.20944,0.00397169,0.34,0.159337,0.00831938
-1.24,-1.20945,0.0039706,0.34,0.159402,0.00832667
-1.24,-1.20946,0.00396944,0.32,0.159459,0.0083318
-1.22,-1.20947,0.00396782,0.3,0.159509,0.00833503
-1.22,-1.20947,0.00396655,0.28,0.159552,0.00833662
-1.22,-1.20948,0.00396506,0.26,0.159587,0.00833681
-1.18,-1.20946,0.0039639,0.24,0.159616,0.00833588
-1.2,-1.20946,0.0039624,0.26,0.159652,0.00833607
-1.22,-1.20947,0.00396093,0.28,0.159695,0.00833764
-1.22,-1.20947,0.00395959,0.26,0.15973,0.00833783
-1.22,-1.20947,0.00395794,0.28,0.159773,0.00833939
-1.22,-1.20948,0.00395665,0.28,0.159816,0.00834095
-1.22,-1.20948,0.00395523,0.3,0.159865,0.00834414
-1.22,-1.20948,0.00395388,0.28,0.159908,0.0083457
-1.22,-1.20949,0.00395221,0.3,0.159958,0.00834887
-1.26,-1.20951,0.00395156,0.32,0.160014,0.00835391
-1.26,-1.20952,0.00395105,0.32,0.160071,0.00835894
-1.22,-1.20953,0.00394963,0.3,0.160121,0.0083621
-1.2,-1.20952,0.00394803,0.28,0.160163,0.00836362
-1.22,-1.20953,0.00394661,0.3,0.160213,0.00836676
-1.22,-1.20953,0.0039452,0.3,0.160262,0.0083699
-1.22,-1.20953,0.00394392,0.32,0.160319,0.00837489
-1.26,-1.20955,0.00394311,0.3,0.160368,0.00837801
-1.28,-1.20958,0.0039431,0.28,0.16041,0.00837951
-1.26,-1.2096,0.00394241,0.3,0.16046,0.00838261
-1.26,-1.20961,0.00394159,0.28,0.160502,0.0083841
-1.24,-1.20962,0.00394047,0.26,0.160537,0.00838422
-1.22,-1.20963,0.0039393,0.24,0.160565,0.00838322
-1.22,-1.20963,0.00393799,0.22,0.160586,0.00838136
-1.24,-1.20964,0.00393674,0.24,0.160614,0.00838037
-1.24,-1.20965,0.00393559,0.24,0.160642,0.00837937
-1.24,-1.20966,0.00393461,0.24,0.16067,0.00837837
-1.22,-1.20967,0.0039332,0.22,0.160691,0.00837651
