"pressure [MPa]","density [g/ml]","viscosity [Pa*s]","enthalpy [kJ/kg]"
12.85000,6.51424520e-01,7.59772208e-05,1.50362936e+03
12.86000,6.51463741e-01,7.59832756e-05,1.50359860e+03
12.87000,6.51502943e-01,7.59893280e-05,1.50356787e+03
12.88000,6.51542123e-01,7.59953774e-05,1.50353717e+03
12.89000,6.51581281e-01,7.60014238e-05,1.50350649e+03
12.90000,6.51620412e-01,7.60074667e-05,1.50347583e+03
12.91000,6.51659524e-01,7.60135072e-05,1.50344520e+03
12.92000,6.51698614e-01,7.60195447e-05,1.50341458e+03
12.93000,6.51737682e-01,7.60255793e-05,1.50338400e+03
12.94000,6.51776723e-01,7.60316103e-05,1.50335344e+03
12.95000,6.51815746e-01,7.60376390e-05,1.50332290e+03
12.96000,6.51854747e-01,7.60436647e-05,1.50329238e+03
12.97000,6.51893726e-01,7.60496875e-05,1.50326189e+03
12.98000,6.51932678e-01,7.60557068e-05,1.50323142e+03
12.99000,6.51971612e-01,7.60617237e-05,1.50320098e+03
13.00000,6.52010524e-01,7.60677377e-05,1.50317056e+03
13.01000,6.52049414e-01,7.60737488e-05,1.50314016e+03
13.02000,6.52088282e-01,7.60797570e-05,1.50310979e+03
13.03000,6.52127124e-01,7.60857617e-05,1.50307944e+03
13.04000,6.52165948e-01,7.60917640e-05,1.50304911e+03
13.05000,6.52204750e-01,7.60977635e-05,1.50301880e+03
13.06000,6.52243530e-01,7.61037601e-05,1.50298852e+03
13.07000,6.52282284e-01,7.61097532e-05,1.50295827e+03
13.08000,6.52321020e-01,7.61157439e-05,1.50292803e+03
13.09000,6.52359735e-01,7.61217318e-05,1.50289782e+03
13.10000,6.52398427e-01,7.61277168e-05,1.50286763e+03
13.11000,6.52437095e-01,7.61336984e-05,1.50283747e+03
13.12000,6.52475744e-01,7.61396777e-05,1.50280733e+03
13.13000,6.52514371e-01,7.61456541e-05,1.50277721e+03
13.14000,6.52552977e-01,7.61516277e-05,1.50274712e+03
13.15000,6.52591557e-01,7.61575978e-05,1.50271705e+03
13.16000,6.52630120e-01,7.61635656e-05,1.50268700e+03
13.17000,6.52668661e-01,7.61695306e-05,1.50265697e+03
13.18000,6.52707181e-01,7.61754928e-05,1.50262696e+03
13.19000,6.52745675e-01,7.61814515e-05,1.50259699e+03
13.20000,6.52784151e-01,7.61874080e-05,1.50256703e+03
13.21000,6.52822607e-01,7.61933616e-05,1.50253709e+03
13.22000,6.52861040e-01,7.61993125e-05,1.50250718e+03
13.23000,6.52899449e-01,7.62052599e-05,1.50247729e+03
13.24000,6.52937840e-01,7.62112051e-05,1.50244742e+03
13.25000,6.52976210e-01,7.62171475e-05,1.50241758e+03
13.26000,6.53014558e-01,7.62230870e-05,1.50238776e+03
13.27000,6.53052886e-01,7.62290238e-05,1.50235796e+03
13.28000,6.53091188e-01,7.62349572e-05,1.50232818e+03
13.29000,6.53129473e-01,7.62408884e-05,1.50229843e+03
13.30000,6.53167737e-01,7.62468167e-05,1.50226870e+03
13.31000,6.53205980e-01,7.62527423e-05,1.50223899e+03
13.32000,6.53244198e-01,7.62586646e-05,1.50220930e+03
13.33000,6.53282398e-01,7.62645846e-05,1.50217964e+03
13.34000,6.53320578e-01,7.62705018e-05,1.50215000e+03
13.35000,6.53358736e-01,7.62764163e-05,1.50212038e+03
13.36000,6.53396870e-01,7.62823275e-05,1.50209078e+03
13.37000,6.53434987e-01,7.62882364e-05,1.50206121e+03
13.38000,6.53473083e-01,7.62941426e-05,1.50203166e+03
13.39000,6.53511158e-01,7.63000461e-05,1.50200213e+03
13.40000,6.53549208e-01,7.63059462e-05,1.50197262e+03
13.41000,6.53587242e-01,7.63118441e-05,1.50194313e+03
13.42000,6.53625254e-01,7.63177394e-05,1.50191367e+03
13.43000,6.53663246e-01,7.63236318e-05,1.50188423e+03
13.44000,6.53701214e-01,7.63295210e-05,1.50185481e+03
13.45000,6.53739164e-01,7.63354080e-05,1.50182541e+03
13.46000,6.53777094e-01,7.63412923e-05,1.50179604e+03
13.47000,6.53815003e-01,7.63471738e-05,1.50176668e+03
13.48000,6.53852889e-01,7.63530521e-05,1.50173735e+03
13.49000,6.53890757e-01,7.63589282e-05,1.50170804e+03
13.50000,6.53928604e-01,7.63648016e-05,1.50167875e+03
13.51000,6.53966431e-01,7.63706723e-05,1.50164949e+03
13.52000,6.54004238e-01,7.63765403e-05,1.50162024e+03
13.53000,6.54042021e-01,7.63824051e-05,1.50159102e+03
13.54000,6.54079786e-01,7.63882677e-05,1.50156182e+03
13.55000,6.54117532e-01,7.63941276e-05,1.50153264e+03
13.56000,6.54155257e-01,7.63999848e-05,1.50150348e+03
13.57000,6.54192958e-01,7.64058388e-05,1.50147435e+03
13.58000,6.54230642e-01,7.64116907e-05,1.50144524e+03
13.59000,6.54268307e-01,7.64175399e-05,1.50141614e+03
13.60000,6.54305950e-01,7.64233864e-05,1.50138707e+03
13.61000,6.54343571e-01,7.64292297e-05,1.50135803e+03
13.62000,6.54381174e-01,7.64350709e-05,1.50132900e+03
13.63000,6.54418758e-01,7.64409094e-05,1.50129999e+03
13.64000,6.54456321e-01,7.64467453e-05,1.50127101e+03
13.65000,6.54493861e-01,7.64525780e-05,1.50124205e+03
13.66000,6.54531384e-01,7.64584086e-05,1.50121310e+03
13.67000,6.54568887e-01,7.64642365e-05,1.50118418e+03
13.68000,6.54606370e-01,7.64700618e-05,1.50115528e+03
13.69000,6.54643829e-01,7.64758839e-05,1.50112641e+03
13.70000,6.54681273e-01,7.64817039e-05,1.50109755e+03
13.71000,6.54718696e-01,7.64875213e-05,1.50106872e+03
13.72000,6.54756099e-01,7.64933360e-05,1.50103990e+03
13.73000,6.54793479e-01,7.64991476e-05,1.50101111e+03
13.74000,6.54830843e-01,7.65049571e-05,1.50098234e+03
13.75000,6.54868186e-01,7.65107640e-05,1.50095359e+03
13.76000,6.54905510e-01,7.65165683e-05,1.50092486e+03
13.77000,6.54942815e-01,7.65223699e-05,1.50089615e+03
13.78000,6.54980096e-01,7.65281685e-05,1.50086746e+03
13.79000,6.55017361e-01,7.65339649e-05,1.50083880e+03
13.80000,6.55054606e-01,7.65397588e-05,1.50081015e+03
13.81000,6.55091831e-01,7.65455501e-05,1.50078153e+03
13.82000,6.55129033e-01,7.65513382e-05,1.50075293e+03
13.83000,6.55166220e-01,7.65571243e-05,1.50072434e+03
13.84000,6.55203386e-01,7.65629078e-05,1.50069578e+03
13.85000,6.55240534e-01,7.65686887e-05,1.50066724e+03
13.86000,6.55277658e-01,7.65744665e-05,1.50063872e+03
13.87000,6.55314766e-01,7.65802423e-05,1.50061022e+03
13.88000,6.55351854e-01,7.65860155e-05,1.50058174e+03
13.89000,6.55388924e-01,7.65917862e-05,1.50055329e+03
13.90000,6.55425970e-01,7.65975537e-05,1.50052485e+03
13.91000,6.55463000e-01,7.66033192e-05,1.50049644e+03
13.92000,6.55500011e-01,7.66090822e-05,1.50046804e+03
13.93000,6.55537003e-01,7.66148426e-05,1.50043967e+03
13.94000,6.55573972e-01,7.66205999e-05,1.50041131e+03
13.95000,6.55610925e-01,7.66263552e-05,1.50038298e+03
13.96000,6.55647859e-01,7.66321080e-05,1.50035467e+03
13.97000,6.55684774e-01,7.66378582e-05,1.50032637e+03
13.98000,6.55721665e-01,7.66436054e-05,1.50029810e+03
13.99000,6.55758542e-01,7.66493505e-05,1.50026985e+03
14.00000,6.55795399e-01,7.66550931e-05,1.50024162e+03
14.01000,6.55832237e-01,7.66608333e-05,1.50021341e+03
14.02000,6.55869056e-01,7.66665708e-05,1.50018522e+03
14.03000,6.55905852e-01,7.66723053e-05,1.50015705e+03
14.04000,6.55942632e-01,7.66780379e-05,1.50012890e+03
14.05000,6.55979394e-01,7.66837679e-05,1.50010077e+03
14.06000,6.56016137e-01,7.66894955e-05,1.50007266e+03
14.07000,6.56052857e-01,7.66952199e-05,1.50004458e+03
14.08000,6.56089562e-01,7.67009424e-05,1.50001651e+03
14.09000,6.56126247e-01,7.67066625e-05,1.49998846e+03
14.10000,6.56162914e-01,7.67123800e-05,1.49996043e+03
14.11000,6.56199559e-01,7.67180944e-05,1.49993243e+03
14.12000,6.56236188e-01,7.67238070e-05,1.49990444e+03
14.13000,6.56272798e-01,7.67295170e-05,1.49987647e+03
14.14000,6.56309389e-01,7.67352246e-05,1.49984852e+03
14.15000,6.56345959e-01,7.67409291e-05,1.49982060e+03
14.16000,6.56382513e-01,7.67466317e-05,1.49979269e+03
14.17000,6.56419048e-01,7.67523319e-05,1.49976480e+03
14.18000,6.56455564e-01,7.67580295e-05,1.49973693e+03
14.19000,6.56492058e-01,7.67637242e-05,1.49970909e+03
14.20000,6.56528537e-01,7.67694169e-05,1.49968126e+03
14.21000,6.56564998e-01,7.67751072e-05,1.49965345e+03
14.22000,6.56601440e-01,7.67807950e-05,1.49962567e+03
14.23000,6.56637859e-01,7.67864798e-05,1.49959790e+03
14.24000,6.56674264e-01,7.67921627e-05,1.49957015e+03
14.25000,6.56710650e-01,7.67978431e-05,1.49954242e+03
14.26000,6.56747018e-01,7.68035211e-05,1.49951471e+03
14.27000,6.56783367e-01,7.68091967e-05,1.49948703e+03
14.28000,6.56819694e-01,7.68148692e-05,1.49945936e+03
14.29000,6.56856006e-01,7.68205399e-05,1.49943171e+03
14.30000,6.56892300e-01,7.68262082e-05,1.49940408e+03
14.31000,6.56928575e-01,7.68318740e-05,1.49937647e+03
14.32000,6.56964829e-01,7.68375368e-05,1.49934888e+03
14.33000,6.57001067e-01,7.68431978e-05,1.49932131e+03
14.34000,6.57037287e-01,7.68488563e-05,1.49929376e+03
14.35000,6.57073489e-01,7.68545125e-05,1.49926623e+03
14.36000,6.57109669e-01,7.68601656e-05,1.49923872e+03
14.37000,6.57145835e-01,7.68658169e-05,1.49921122e+03
14.38000,6.57181982e-01,7.68714658e-05,1.49918375e+03
14.39000,6.57218111e-01,7.68771123e-05,1.49915630e+03
14.40000,6.57254218e-01,7.68827558e-05,1.49912887e+03
14.41000,6.57290310e-01,7.68883975e-05,1.49910145e+03
14.42000,6.57326385e-01,7.68940368e-05,1.49907405e+03
14.43000,6.57362441e-01,7.68996736e-05,1.49904668e+03
14.44000,6.57398475e-01,7.69053076e-05,1.49901932e+03
14.45000,6.57434495e-01,7.69109397e-05,1.49899199e+03
14.46000,6.57470497e-01,7.69165694e-05,1.49896467e+03
14.47000,6.57506481e-01,7.69221967e-05,1.49893737e+03
14.48000,6.57542443e-01,7.69278211e-05,1.49891009e+03
14.49000,6.57578391e-01,7.69334437e-05,1.49888283e+03
14.50000,6.57614321e-01,7.69390639e-05,1.49885559e+03
14.51000,6.57650233e-01,7.69446817e-05,1.49882837e+03
14.52000,6.57686127e-01,7.69502972e-05,1.49880116e+03
14.53000,6.57721999e-01,7.69559097e-05,1.49877398e+03
14.54000,6.57757857e-01,7.69615204e-05,1.49874682e+03
14.55000,6.57793698e-01,7.69671288e-05,1.49871967e+03
14.56000,6.57829520e-01,7.69727348e-05,1.49869255e+03
14.57000,6.57865321e-01,7.69783379e-05,1.49866544e+03
14.58000,6.57901108e-01,7.69839392e-05,1.49863835e+03
14.59000,6.57936877e-01,7.69895382e-05,1.49861128e+03
14.60000,6.57972628e-01,7.69951348e-05,1.49858423e+03
14.61000,6.58008358e-01,7.70007285e-05,1.49855720e+03
14.62000,6.58044074e-01,7.70063204e-05,1.49853019e+03
14.63000,6.58079772e-01,7.70119100e-05,1.49850320e+03
14.64000,6.58115452e-01,7.70174972e-05,1.49847622e+03
14.65000,6.58151112e-01,7.70230816e-05,1.49844927e+03
14.66000,6.58186757e-01,7.70286642e-05,1.49842233e+03
14.67000,6.58222384e-01,7.70342444e-05,1.49839541e+03
14.68000,6.58257994e-01,7.70398224e-05,1.49836851e+03
14.69000,6.58293583e-01,7.70453974e-05,1.49834163e+03
14.70000,6.58329158e-01,7.70509707e-05,1.49831477e+03
14.71000,6.58364715e-01,7.70565417e-05,1.49828793e+03
14.72000,6.58400254e-01,7.70621104e-05,1.49826110e+03
14.73000,6.58435773e-01,7.70676762e-05,1.49823430e+03
14.74000,6.58471278e-01,7.70732402e-05,1.49820751e+03
14.75000,6.58506765e-01,7.70788020e-05,1.49818074e+03
14.76000,6.58542235e-01,7.70843614e-05,1.49815399e+03
14.77000,6.58577688e-01,7.70899185e-05,1.49812726e+03
14.78000,6.58613119e-01,7.70954728e-05,1.49810055e+03
14.79000,6.58648537e-01,7.71010254e-05,1.49807385e+03
14.80000,6.58683937e-01,7.71065756e-05,1.49804718e+03
14.81000,6.58719320e-01,7.71121236e-05,1.49802052e+03
14.82000,6.58754683e-01,7.71176687e-05,1.49799388e+03
14.83000,6.58790031e-01,7.71232121e-05,1.49796726e+03
14.84000,6.58825362e-01,7.71287532e-05,1.49794066e+03
14.85000,6.58860676e-01,7.71342920e-05,1.49791407e+03
14.86000,6.58895969e-01,7.71398281e-05,1.49788751e+03
14.87000,6.58931249e-01,7.71453623e-05,1.49786096e+03
14.88000,6.58966511e-01,7.71508944e-05,1.49783443e+03
14.89000,6.59001756e-01,7.71564241e-05,1.49780792e+03
14.90000,6.59036981e-01,7.71619510e-05,1.49778143e+03
14.91000,6.59072191e-01,7.71674762e-05,1.49775496e+03
14.92000,6.59107385e-01,7.71729992e-05,1.49772850e+03
14.93000,6.59142562e-01,7.71785199e-05,1.49770207e+03
14.94000,6.59177718e-01,7.71840378e-05,1.49767565e+03
14.95000,6.59212861e-01,7.71895540e-05,1.49764925e+03
14.96000,6.59247986e-01,7.71950679e-05,1.49762286e+03
14.97000,6.59283095e-01,7.72005796e-05,1.49759650e+03
14.98000,6.59318183e-01,7.72060885e-05,1.49757015e+03
14.99000,6.59353257e-01,7.72115957e-05,1.49754383e+03
15.00000,6.59388315e-01,7.72171007e-05,1.49751752e+03
15.01000,6.59423355e-01,7.72226034e-05,1.49749122e+03
15.02000,6.59458379e-01,7.72281039e-05,1.49746495e+03
15.03000,6.59493383e-01,7.72336016e-05,1.49743869e+03
15.04000,6.59528373e-01,7.72390976e-05,1.49741245e+03
15.05000,6.59563346e-01,7.72445914e-05,1.49738623e+03
15.06000,6.59598302e-01,7.72500830e-05,1.49736003e+03
15.07000,6.59633238e-01,7.72555718e-05,1.49733385e+03
15.08000,6.59668161e-01,7.72610589e-05,1.49730768e+03
15.09000,6.59703067e-01,7.72665438e-05,1.49728153e+03
15.10000,6.59737956e-01,7.72720265e-05,1.49725540e+03
15.11000,6.59772825e-01,7.72775065e-05,1.49722929e+03
15.12000,6.59807681e-01,7.72829847e-05,1.49720320e+03
15.13000,6.59842519e-01,7.72884608e-05,1.49717712e+03
15.14000,6.59877342e-01,7.72939346e-05,1.49715106e+03
15.15000,6.59912144e-01,7.72994058e-05,1.49712502e+03
15.16000,6.59946933e-01,7.73048752e-05,1.49709899e+03
15.17000,6.59981705e-01,7.73103425e-05,1.49707299e+03
15.18000,6.60016461e-01,7.73158075e-05,1.49704700e+03
15.19000,6.60051197e-01,7.73212699e-05,1.49702103e+03
15.20000,6.60085919e-01,7.73267305e-05,1.49699508e+03
15.21000,6.60120625e-01,7.73321890e-05,1.49696914e+03
15.22000,6.60155315e-01,7.73376453e-05,1.49694322e+03
15.23000,6.60189985e-01,7.73430989e-05,1.49691732e+03
15.24000,6.60224641e-01,7.73485508e-05,1.49689144e+03
15.25000,6.60259281e-01,7.73540006e-05,1.49686557e+03
15.26000,6.60293905e-01,7.73594482e-05,1.49683973e+03
15.27000,6.60328512e-01,7.73648936e-05,1.49681390e+03
15.28000,6.60363099e-01,7.73703363e-05,1.49678808e+03
15.29000,6.60397673e-01,7.73757773e-05,1.49676229e+03
15.30000,6.60432231e-01,7.73812162e-05,1.49673651e+03
15.31000,6.60466773e-01,7.73866529e-05,1.49671075e+03
15.32000,6.60501294e-01,7.73920870e-05,1.49668501e+03
15.33000,6.60535803e-01,7.73975194e-05,1.49665928e+03
15.34000,6.60570296e-01,7.74029496e-05,1.49663357e+03
15.35000,6.60604772e-01,7.74083777e-05,1.49660788e+03
15.36000,6.60639228e-01,7.74138031e-05,1.49658221e+03
15.37000,6.60673672e-01,7.74192269e-05,1.49655655e+03
15.38000,6.60708099e-01,7.74246486e-05,1.49653092e+03
15.39000,6.60742511e-01,7.74300681e-05,1.49650529e+03
15.40000,6.60776902e-01,7.74354849e-05,1.49647969e+03
15.41000,6.60811281e-01,7.74409001e-05,1.49645410e+03
15.42000,6.60845644e-01,7.74463132e-05,1.49642853e+03
15.43000,6.60879990e-01,7.74517241e-05,1.49640298e+03
15.44000,6.60914317e-01,7.74571324e-05,1.49637745e+03
15.45000,6.60948631e-01,7.74625390e-05,1.49635193e+03
15.46000,6.60982929e-01,7.74679436e-05,1.49632643e+03
15.47000,6.61017211e-01,7.74733460e-05,1.49630094e+03
15.48000,6.61051474e-01,7.74787457e-05,1.49627548e+03
15.49000,6.61085724e-01,7.74841439e-05,1.49625003e+03
15.50000,6.61119958e-01,7.74895399e-05,1.49622459e+03
15.51000,6.61154175e-01,7.74949338e-05,1.49619918e+03
15.52000,6.61188377e-01,7.75003256e-05,1.49617378e+03
15.53000,6.61222560e-01,7.75057148e-05,1.49614840e+03
15.54000,6.61256730e-01,7.75111023e-05,1.49612303e+03
15.55000,6.61290884e-01,7.75164878e-05,1.49609769e+03
15.56000,6.61325022e-01,7.75218712e-05,1.49607235e+03
15.57000,6.61359140e-01,7.75272519e-05,1.49604704e+03
15.58000,6.61393246e-01,7.75326310e-05,1.49602174e+03
15.59000,6.61427337e-01,7.75380081e-05,1.49599646e+03
15.60000,6.61461411e-01,7.75433830e-05,1.49597120e+03
15.61000,6.61495466e-01,7.75487553e-05,1.49594596e+03
15.62000,6.61529509e-01,7.75541261e-05,1.49592073e+03
15.63000,6.61563536e-01,7.75594947e-05,1.49589551e+03
15.64000,6.61597547e-01,7.75648613e-05,1.49587032e+03
15.65000,6.61631539e-01,7.75702253e-05,1.49584514e+03
15.66000,6.61665519e-01,7.75755877e-05,1.49581998e+03
15.67000,6.61699483e-01,7.75809480e-05,1.49579483e+03
15.68000,6.61733431e-01,7.75863062e-05,1.49576970e+03
15.69000,6.61767360e-01,7.75916618e-05,1.49574459e+03
15.70000,6.61801277e-01,7.75970159e-05,1.49571949e+03
15.71000,6.61835178e-01,7.76023679e-05,1.49569442e+03
15.72000,6.61869063e-01,7.76077178e-05,1.49566935e+03
15.73000,6.61902930e-01,7.76130652e-05,1.49564431e+03
15.74000,6.61936784e-01,7.76184110e-05,1.49561928e+03
15.75000,6.61970622e-01,7.76237547e-05,1.49559427e+03
15.76000,6.62004445e-01,7.76290963e-05,1.49556927e+03
15.77000,6.62038253e-01,7.76344359e-05,1.49554429e+03
15.78000,6.62072041e-01,7.76397729e-05,1.49551933e+03
15.79000,6.62105817e-01,7.76451084e-05,1.49549438e+03
15.80000,6.62139578e-01,7.76504418e-05,1.49546945e+03
15.81000,6.62173323e-01,7.76557732e-05,1.49544454e+03
15.82000,6.62207050e-01,7.76611020e-05,1.49541965e+03
15.83000,6.62240764e-01,7.76664292e-05,1.49539477e+03
15.84000,6.62274462e-01,7.76717544e-05,1.49536990e+03
15.85000,6.62308146e-01,7.76770776e-05,1.49534505e+03
15.86000,6.62341810e-01,7.76823982e-05,1.49532022e+03
15.87000,6.62375463e-01,7.76877173e-05,1.49529541e+03
15.88000,6.62409100e-01,7.76930344e-05,1.49527061e+03
15.89000,6.62442721e-01,7.76983494e-05,1.49524583e+03
15.90000,6.62476324e-01,7.77036618e-05,1.49522106e+03
15.91000,6.62509915e-01,7.77089728e-05,1.49519631e+03
15.92000,6.62543491e-01,7.77142817e-05,1.49517158e+03
15.93000,6.62577051e-01,7.77195885e-05,1.49514686e+03
15.94000,6.62610593e-01,7.77248929e-05,1.49512217e+03
15.95000,6.62644123e-01,7.77301957e-05,1.49509748e+03
15.96000,6.62677637e-01,7.77354965e-05,1.49507281e+03
15.97000,6.62711136e-01,7.77407953e-05,1.49504816e+03
15.98000,6.62744617e-01,7.77460916e-05,1.49502353e+03
15.99000,6.62778085e-01,7.77513863e-05,1.49499891e+03
16.00000,6.62811539e-01,7.77566790e-05,1.49497430e+03
16.01000,6.62844977e-01,7.77619698e-05,1.49494971e+03
16.02000,6.62878400e-01,7.77672585e-05,1.49492514e+03
16.03000,6.62911808e-01,7.77725452e-05,1.49490059e+03
16.04000,6.62945201e-01,7.77778299e-05,1.49487605e+03
16.05000,6.62978572e-01,7.77831115e-05,1.49485153e+03
16.06000,6.63011935e-01,7.77883922e-05,1.49482702e+03
16.07000,6.63045282e-01,7.77936709e-05,1.49480253e+03
16.08000,6.63078614e-01,7.77989476e-05,1.49477806e+03
16.09000,6.63111932e-01,7.78042223e-05,1.49475360e+03
16.10000,6.63145234e-01,7.78094950e-05,1.49472915e+03
16.11000,6.63178521e-01,7.78147657e-05,1.49470473e+03
16.12000,6.63211793e-01,7.78200344e-05,1.49468031e+03
16.13000,6.63245044e-01,7.78253001e-05,1.49465592e+03
16.14000,6.63278286e-01,7.78305649e-05,1.49463154e+03
16.15000,6.63311513e-01,7.78358276e-05,1.49460718e+03
16.16000,6.63344725e-01,7.78410884e-05,1.49458283e+03
16.17000,6.63377923e-01,7.78463472e-05,1.49455850e+03
16.18000,6.63411105e-01,7.78516040e-05,1.49453418e+03
16.19000,6.63444272e-01,7.78568588e-05,1.49450988e+03
16.20000,6.63477425e-01,7.78621117e-05,1.49448560e+03
16.21000,6.63510556e-01,7.78673616e-05,1.49446134e+03
16.22000,6.63543679e-01,7.78726105e-05,1.49443708e+03
16.23000,6.63576787e-01,7.78778575e-05,1.49441285e+03
16.24000,6.63609880e-01,7.78831024e-05,1.49438862e+03
16.25000,6.63642958e-01,7.78883455e-05,1.49436442e+03
16.26000,6.63676022e-01,7.78935865e-05,1.49434023e+03
16.27000,6.63709070e-01,7.78988256e-05,1.49431605e+03
16.28000,6.63742104e-01,7.79040627e-05,1.49429190e+03
16.29000,6.63775123e-01,7.79092979e-05,1.49426775e+03
16.30000,6.63808121e-01,7.79145301e-05,1.49424363e+03
16.31000,6.63841111e-01,7.79197614e-05,1.49421952e+03
16.32000,6.63874086e-01,7.79249907e-05,1.49419542e+03
16.33000,6.63907046e-01,7.79302181e-05,1.49417134e+03
16.34000,6.63939991e-01,7.79354435e-05,1.49414728e+03
16.35000,6.63972922e-01,7.79406670e-05,1.49412323e+03
16.36000,6.64005838e-01,7.79458885e-05,1.49409919e+03
16.37000,6.64038740e-01,7.79511081e-05,1.49407517e+03
16.38000,6.64071620e-01,7.79563248e-05,1.49405118e+03
16.39000,6.64104492e-01,7.79615405e-05,1.49402719e+03
16.40000,6.64137350e-01,7.79667543e-05,1.49400322e+03
16.41000,6.64170193e-01,7.79719661e-05,1.49397926e+03
16.42000,6.64203021e-01,7.79771760e-05,1.49395532e+03
16.43000,6.64235835e-01,7.79823840e-05,1.49393139e+03
16.44000,6.64268635e-01,7.79875900e-05,1.49390748e+03
16.45000,6.64301420e-01,7.79927942e-05,1.49388359e+03
16.46000,6.64334184e-01,7.79979954e-05,1.49385971e+03
16.47000,6.64366939e-01,7.80031956e-05,1.49383585e+03
16.48000,6.64399681e-01,7.80083940e-05,1.49381200e+03
16.49000,6.64432408e-01,7.80135904e-05,1.49378817e+03
16.50000,6.64465120e-01,7.80187850e-05,1.49376435e+03
16.51000,6.64497818e-01,7.80239776e-05,1.49374055e+03
16.52000,6.64530501e-01,7.80291682e-05,1.49371676e+03
16.53000,6.64563171e-01,7.80343570e-05,1.49369299e+03
16.54000,6.64595825e-01,7.80395439e-05,1.49366923e+03
16.55000,6.64628459e-01,7.80447279e-05,1.49364549e+03
16.56000,6.64661085e-01,7.80499109e-05,1.49362177e+03
16.57000,6.64693697e-01,7.80550921e-05,1.49359805e+03
16.58000,6.64726294e-01,7.80602713e-05,1.49357436e+03
16.59000,6.64758877e-01,7.80654486e-05,1.49355068e+03
16.60000,6.64791446e-01,7.80706241e-05,1.49352701e+03
16.61000,6.64824000e-01,7.80757976e-05,1.49350336e+03
16.62000,6.64856540e-01,7.80809693e-05,1.49347973e+03
16.63000,6.64889059e-01,7.80861381e-05,1.49345611e+03
16.64000,6.64921571e-01,7.80913059e-05,1.49343250e+03
16.65000,6.64954068e-01,7.80964719e-05,1.49340891e+03
16.66000,6.64986551e-01,7.81016360e-05,1.49338534e+03
16.67000,6.65019020e-01,7.81067982e-05,1.49336178e+03
16.68000,6.65051475e-01,7.81119585e-05,1.49333823e+03
16.69000,6.65083915e-01,7.81171170e-05,1.49331470e+03
16.70000,6.65116341e-01,7.81222735e-05,1.49329119e+03
16.71000,6.65148747e-01,7.81274272e-05,1.49326769e+03
16.72000,6.65181145e-01,7.81325800e-05,1.49324421e+03
16.73000,6.65213529e-01,7.81377309e-05,1.49322074e+03
16.74000,6.65245898e-01,7.81428800e-05,1.49319728e+03
16.75000,6.65278254e-01,7.81480272e-05,1.49317384e+03
16.76000,6.65310595e-01,7.81531725e-05,1.49315041e+03
16.77000,6.65342923e-01,7.81583159e-05,1.49312700e+03
16.78000,6.65375236e-01,7.81634575e-05,1.49310361e+03
16.79000,6.65407535e-01,7.81685972e-05,1.49308023e+03
16.80000,6.65439814e-01,7.81737341e-05,1.49305686e+03
16.81000,6.65472086e-01,7.81788700e-05,1.49303351e+03
16.82000,6.65504343e-01,7.81840042e-05,1.49301018e+03
16.83000,6.65536586e-01,7.81891364e-05,1.49298685e+03
16.84000,6.65568815e-01,7.81942669e-05,1.49296355e+03
16.85000,6.65601031e-01,7.81993954e-05,1.49294025e+03
16.86000,6.65633232e-01,7.82045221e-05,1.49291698e+03
16.87000,6.65665419e-01,7.82096470e-05,1.49289371e+03
16.88000,6.65697587e-01,7.82147690e-05,1.49287047e+03
16.89000,6.65729746e-01,7.82198902e-05,1.49284724e+03
16.90000,6.65761892e-01,7.82250095e-05,1.49282402e+03
16.91000,6.65794023e-01,7.82301270e-05,1.49280081e+03
16.92000,6.65826141e-01,7.82352426e-05,1.49277763e+03
16.93000,6.65858245e-01,7.82403564e-05,1.49275445e+03
16.94000,6.65890336e-01,7.82454683e-05,1.49273129e+03
16.95000,6.65922412e-01,7.82505784e-05,1.49270815e+03
16.96000,6.65954468e-01,7.82556857e-05,1.49268502e+03
16.97000,6.65986517e-01,7.82607922e-05,1.49266190e+03
16.98000,6.66018552e-01,7.82658968e-05,1.49263880e+03
16.99000,6.66050573e-01,7.82709996e-05,1.49261571e+03
17.00000,6.66082580e-01,7.82761006e-05,1.49259264e+03
17.01000,6.66114574e-01,7.82811997e-05,1.49256958e+03
17.02000,6.66146554e-01,7.82862970e-05,1.49254654e+03
17.03000,6.66178520e-01,7.82913925e-05,1.49252351e+03
17.04000,6.66210472e-01,7.82964861e-05,1.49250050e+03
17.05000,6.66242405e-01,7.83015770e-05,1.49247750e+03
17.06000,6.66274330e-01,7.83066670e-05,1.49245451e+03
17.07000,6.66306242e-01,7.83117553e-05,1.49243154e+03
17.08000,6.66338139e-01,7.83168417e-05,1.49240859e+03
17.09000,6.66370023e-01,7.83219262e-05,1.49238564e+03
17.10000,6.66401894e-01,7.83270090e-05,1.49236271e+03
17.11000,6.66433751e-01,7.83320900e-05,1.49233980e+03
17.12000,6.66465594e-01,7.83371691e-05,1.49231690e+03
17.13000,6.66497417e-01,7.83422455e-05,1.49229402e+03
17.14000,6.66529233e-01,7.83473211e-05,1.49227115e+03
17.15000,6.66561036e-01,7.83523948e-05,1.49224829e+03
17.16000,6.66592825e-01,7.83574668e-05,1.49222545e+03
17.17000,6.66624600e-01,7.83625369e-05,1.49220262e+03
17.18000,6.66656362e-01,7.83676053e-05,1.49217981e+03
17.19000,6.66688110e-01,7.83726718e-05,1.49215701e+03
17.20000,6.66719845e-01,7.83777366e-05,1.49213423e+03
