"pressure [MPa]","density [g/ml]","viscosity [Pa*s]","enthalpy [kJ/kg]"
43.50000,9.58230792e-01,2.29637108e-04,5.63153103e+02
43.60000,9.58275711e-01,2.29661915e-04,5.63224055e+02
43.70000,9.58320618e-01,2.29686720e-04,5.63295013e+02
43.80000,9.58365511e-01,2.29711521e-04,5.63365973e+02
43.90000,9.58410393e-01,2.29736321e-04,5.63436940e+02
44.00000,9.58455260e-01,2.29761117e-04,5.63507909e+02
44.10000,9.58500115e-01,2.29785911e-04,5.63578881e+02
44.20000,9.58544959e-01,2.29810703e-04,5.63649861e+02
44.30000,9.58589789e-01,2.29835492e-04,5.63720842e+02
44.40000,9.58634608e-01,2.29860280e-04,5.63791830e+02
44.50000,9.58679413e-01,2.29885063e-04,5.63862819e+02
44.60000,9.58724205e-01,2.29909845e-04,5.63933813e+02
44.70000,9.58768986e-01,2.29934624e-04,5.64004813e+02
44.80000,9.58813752e-01,2.29959401e-04,5.64075815e+02
44.90000,9.58858508e-01,2.29984175e-04,5.64146824e+02
45.00000,9.58903250e-01,2.30008947e-04,5.64217834e+02
45.10000,9.58947979e-01,2.30033715e-04,5.64288848e+02
45.20000,9.58992698e-01,2.30058483e-04,5.64359869e+02
45.30000,9.59037402e-01,2.30083247e-04,5.64430892e+02
45.40000,9.59082095e-01,2.30108009e-04,5.64501921e+02
45.50000,9.59126774e-01,2.30132768e-04,5.64572952e+02
45.60000,9.59171440e-01,2.30157524e-04,5.64643987e+02
45.70000,9.59216096e-01,2.30182279e-04,5.64715028e+02
45.80000,9.59260738e-01,2.30207030e-04,5.64786071e+02
45.90000,9.59305368e-01,2.30231780e-04,5.64857121e+02
46.00000,9.59349985e-01,2.30256527e-04,5.64928173e+02
46.10000,9.59394589e-01,2.30281271e-04,5.64999228e+02
46.20000,9.59439183e-01,2.30306013e-04,5.65070290e+02
46.30000,9.59483762e-01,2.30330752e-04,5.65141354e+02
46.40000,9.59528330e-01,2.30355490e-04,5.65212424e+02
46.50000,9.59572885e-01,2.30380224e-04,5.65283496e+02
46.60000,9.59617426e-01,2.30404956e-04,5.65354571e+02
46.70000,9.59661958e-01,2.30429686e-04,5.65425654e+02
46.80000,9.59706475e-01,2.30454413e-04,5.65496738e+02
46.90000,9.59750981e-01,2.30479138e-04,5.65567828e+02
47.00000,9.59795473e-01,2.30503860e-04,5.65638920e+02
47.10000,9.59839953e-01,2.30528580e-04,5.65710016e+02
47.20000,9.59884422e-01,2.30553298e-04,5.65781119e+02
47.30000,9.59928878e-01,2.30578013e-04,5.65852223e+02
47.40000,9.59973322e-01,2.30602726e-04,5.65923334e+02
47.50000,9.60017752e-01,2.30627436e-04,5.65994446e+02
47.60000,9.60062171e-01,2.30652143e-04,5.66065562e+02
47.70000,9.60106578e-01,2.30676849e-04,5.66136684e+02
47.80000,9.60150971e-01,2.30701551e-04,5.66207808e+02
47.90000,9.60195354e-01,2.30726252e-04,5.66278939e+02
48.00000,9.60239723e-01,2.30750950e-04,5.66350071e+02
48.10000,9.60284079e-01,2.30775645e-04,5.66421207e+02
48.20000,9.60328425e-01,2.30800339e-04,5.66492350e+02
48.30000,9.60372757e-01,2.30825030e-04,5.66563494e+02
48.40000,9.60417078e-01,2.30849719e-04,5.66634644e+02
48.50000,9.60461386e-01,2.30874404e-04,5.66705796e+02
48.60000,9.60505681e-01,2.30899088e-04,5.66776952e+02
48.70000,9.60549965e-01,2.30923770e-04,5.66848115e+02
48.80000,9.60594236e-01,2.30948448e-04,5.66919278e+02
48.90000,9.60638496e-01,2.30973125e-04,5.66990449e+02
49.00000,9.60682742e-01,2.30997799e-04,5.67061620e+02
49.10000,9.60726975e-01,2.31022470e-04,5.67132796e+02
49.20000,9.60771199e-01,2.31047140e-04,5.67203978e+02
49.30000,9.60815408e-01,2.31071807e-04,5.67275161e+02
49.40000,9.60859607e-01,2.31096472e-04,5.67346351e+02
49.50000,9.60903792e-01,2.31121134e-04,5.67417543e+02
49.60000,9.60947965e-01,2.31145793e-04,5.67488738e+02
49.70000,9.60992127e-01,2.31170451e-04,5.67559939e+02
49.80000,9.61036275e-01,2.31195106e-04,5.67631142e+02
49.90000,9.61080413e-01,2.31219759e-04,5.67702352e+02
50.00000,9.61124537e-01,2.31244409e-04,5.67773563e+02
50.10000,9.61168649e-01,2.31269057e-04,5.67844777e+02
50.20000,9.61212751e-01,2.31293703e-04,5.67915998e+02
50.30000,9.61256838e-01,2.31318346e-04,5.67987221e+02
50.40000,9.61300915e-01,2.31342988e-04,5.68058450e+02
50.50000,9.61344979e-01,2.31367626e-04,5.68129680e+02
50.60000,9.61389030e-01,2.31392262e-04,5.68200913e+02
50.70000,9.61433071e-01,2.31416896e-04,5.68272154e+02
50.80000,9.61477098e-01,2.31441527e-04,5.68343396e+02
50.90000,9.61521115e-01,2.31466157e-04,5.68414644e+02
51.00000,9.61565118e-01,2.31490784e-04,5.68485893e+02
51.10000,9.61609108e-01,2.31515408e-04,5.68557146e+02
51.20000,9.61653089e-01,2.31540031e-04,5.68628406e+02
51.30000,9.61697055e-01,2.31564650e-04,5.68699666e+02
51.40000,9.61741012e-01,2.31589268e-04,5.68770934e+02
51.50000,9.61784954e-01,2.31613883e-04,5.68842202e+02
51.60000,9.61828885e-01,2.31638496e-04,5.68913474e+02
51.70000,9.61872805e-01,2.31663107e-04,5.68984753e+02
51.80000,9.61916712e-01,2.31687715e-04,5.69056033e+02
51.90000,9.61960608e-01,2.31712322e-04,5.69127319e+02
52.00000,9.62004490e-01,2.31736925e-04,5.69198606e+02
52.10000,9.62048361e-01,2.31761526e-04,5.69269897e+02
52.20000,9.62092221e-01,2.31786126e-04,5.69341195e+02
52.30000,9.62136067e-01,2.31810722e-04,5.69412494e+02
52.40000,9.62179904e-01,2.31835317e-04,5.69483799e+02
52.50000,9.62223726e-01,2.31859909e-04,5.69555105e+02
52.60000,9.62267537e-01,2.31884499e-04,5.69626415e+02
52.70000,9.62311337e-01,2.31909087e-04,5.69697732e+02
52.80000,9.62355124e-01,2.31933672e-04,5.69769049e+02
52.90000,9.62398900e-01,2.31958255e-04,5.69840373e+02
53.00000,9.62442663e-01,2.31982836e-04,5.69911698e+02
53.10000,9.62486414e-01,2.32007414e-04,5.69983027e+02
53.20000,9.62530155e-01,2.32031991e-04,5.70054362e+02
53.30000,9.62573882e-01,2.32056564e-04,5.70125698e+02
53.40000,9.62617599e-01,2.32081136e-04,5.70197041e+02
53.50000,9.62661302e-01,2.32105705e-04,5.70268384e+02
53.60000,9.62704993e-01,2.32130272e-04,5.70339731e+02
53.70000,9.62748674e-01,2.32154838e-04,5.70411085e+02
53.80000,9.62792342e-01,2.32179400e-04,5.70482440e+02
53.90000,9.62836000e-01,2.32203961e-04,5.70553801e+02
54.00000,9.62879644e-01,2.32228518e-04,5.70625163e+02
54.10000,9.62923276e-01,2.32253074e-04,5.70696529e+02
54.20000,9.62966898e-01,2.32277628e-04,5.70767901e+02
54.30000,9.63010506e-01,2.32302179e-04,5.70839274e+02
54.40000,9.63054104e-01,2.32326729e-04,5.70910654e+02
54.50000,9.63097689e-01,2.32351275e-04,5.70982034e+02
54.60000,9.63141262e-01,2.32375819e-04,5.71053418e+02
54.70000,9.63184825e-01,2.32400362e-04,5.71124809e+02
54.80000,9.63228374e-01,2.32424902e-04,5.71196200e+02
54.90000,9.63271913e-01,2.32449440e-04,5.71267598e+02
55.00000,9.63315439e-01,2.32473976e-04,5.71338997e+02
55.10000,9.63358953e-01,2.32498509e-04,5.71410399e+02
55.20000,9.63402457e-01,2.32523040e-04,5.71481808e+02
55.30000,9.63445948e-01,2.32547569e-04,5.71553217e+02
55.40000,9.63489428e-01,2.32572096e-04,5.71624633e+02
55.50000,9.63532895e-01,2.32596621e-04,5.71696050e+02
55.60000,9.63576350e-01,2.32621142e-04,5.71767471e+02
55.70000,9.63619796e-01,2.32645663e-04,5.71838897e+02
55.80000,9.63663227e-01,2.32670181e-04,5.71910325e+02
55.90000,9.63706649e-01,2.32694697e-04,5.71981759e+02
56.00000,9.63750058e-01,2.32719210e-04,5.72053194e+02
56.10000,9.63793454e-01,2.32743721e-04,5.72124633e+02
56.20000,9.63836841e-01,2.32768231e-04,5.72196077e+02
56.30000,9.63880214e-01,2.32792737e-04,5.72267523e+02
56.40000,9.63923578e-01,2.32817242e-04,5.72338975e+02
56.50000,9.63966928e-01,2.32841744e-04,5.72410428e+02
56.60000,9.64010266e-01,2.32866244e-04,5.72481884e+02
56.70000,9.64053594e-01,2.32890743e-04,5.72553347e+02
56.80000,9.64096909e-01,2.32915239e-04,5.72624810e+02
56.90000,9.64140214e-01,2.32939733e-04,5.72696280e+02
57.00000,9.64183506e-01,2.32964224e-04,5.72767751e+02
57.10000,9.64226786e-01,2.32988713e-04,5.72839225e+02
57.20000,9.64270056e-01,2.33013201e-04,5.72910705e+02
57.30000,9.64313313e-01,2.33037685e-04,5.72982187e+02
57.40000,9.64356560e-01,2.33062169e-04,5.73053674e+02
57.50000,9.64399794e-01,2.33086649e-04,5.73125162e+02
57.60000,9.64443016e-01,2.33111127e-04,5.73196654e+02
57.70000,9.64486228e-01,2.33135604e-04,5.73268152e+02
57.80000,9.64529427e-01,2.33160078e-04,5.73339651e+02
57.90000,9.64572616e-01,2.33184551e-04,5.73411156e+02
58.00000,9.64615792e-01,2.33209020e-04,5.73482662e+02
58.10000,9.64658956e-01,2.33233488e-04,5.73554172e+02
58.20000,9.64702111e-01,2.33257954e-04,5.73625687e+02
58.30000,9.64745252e-01,2.33282417e-04,5.73697203e+02
58.40000,9.64788383e-01,2.33306879e-04,5.73768726e+02
58.50000,9.64831501e-01,2.33331337e-04,5.73840249e+02
58.60000,9.64874608e-01,2.33355794e-04,5.73911776e+02
58.70000,9.64917705e-01,2.33380249e-04,5.73983309e+02
58.80000,9.64960789e-01,2.33404702e-04,5.74054843e+02
58.90000,9.65003862e-01,2.33429153e-04,5.74126383e+02
59.00000,9.65046923e-01,2.33453601e-04,5.74197924e+02
59.10000,9.65089972e-01,2.33478047e-04,5.74269468e+02
59.20000,9.65133012e-01,2.33502492e-04,5.74341018e+02
59.30000,9.65176038e-01,2.33526934e-04,5.74412569e+02
59.40000,9.65219054e-01,2.33551374e-04,5.74484126e+02
59.50000,9.65262058e-01,2.33575812e-04,5.74555684e+02
59.60000,9.65305050e-01,2.33600247e-04,5.74627246e+02
59.70000,9.65348032e-01,2.33624681e-04,5.74698813e+02
59.80000,9.65391001e-01,2.33649112e-04,5.74770382e+02
59.90000,9.65433960e-01,2.33673542e-04,5.74841956e+02
60.00000,9.65476906e-01,2.33697969e-04,5.74913531e+02
60.10000,9.65519841e-01,2.33722394e-04,5.74985109e+02
60.20000,9.65562766e-01,2.33746818e-04,5.75056694e+02
60.30000,9.65605678e-01,2.33771238e-04,5.75128279e+02
60.40000,9.65648580e-01,2.33795658e-04,5.75199871e+02
60.50000,9.65691470e-01,2.33820074e-04,5.75271463e+02
60.60000,9.65734348e-01,2.33844489e-04,5.75343058e+02
60.70000,9.65777216e-01,2.33868902e-04,5.75414660e+02
60.80000,9.65820071e-01,2.33893312e-04,5.75486262e+02
60.90000,9.65862917e-01,2.33917721e-04,5.75557871e+02
61.00000,9.65905749e-01,2.33942127e-04,5.75629480e+02
61.10000,9.65948570e-01,2.33966531e-04,5.75701092e+02
61.20000,9.65991382e-01,2.33990934e-04,5.75772710e+02
61.30000,9.66034180e-01,2.34015333e-04,5.75844329e+02
61.40000,9.66076969e-01,2.34039732e-04,5.75915955e+02
61.50000,9.66119745e-01,2.34064128e-04,5.75987580e+02
61.60000,9.66162510e-01,2.34088521e-04,5.76059210e+02
61.70000,9.66205265e-01,2.34112914e-04,5.76130845e+02
61.80000,9.66248007e-01,2.34137303e-04,5.76202481e+02
61.90000,9.66290739e-01,2.34161692e-04,5.76274123e+02
62.00000,9.66333459e-01,2.34186077e-04,5.76345765e+02
62.10000,9.66376167e-01,2.34210460e-04,5.76417411e+02
62.20000,9.66418866e-01,2.34234843e-04,5.76489063e+02
62.30000,9.66461551e-01,2.34259222e-04,5.76560715e+02
62.40000,9.66504228e-01,2.34283600e-04,5.76632374e+02
62.50000,9.66546891e-01,2.34307975e-04,5.76704033e+02
62.60000,9.66589543e-01,2.34332348e-04,5.76775695e+02
62.70000,9.66632186e-01,2.34356720e-04,5.76847364e+02
62.80000,9.66674815e-01,2.34381089e-04,5.76919033e+02
62.90000,9.66717435e-01,2.34405457e-04,5.76990708e+02
63.00000,9.66760043e-01,2.34429822e-04,5.77062383e+02
63.10000,9.66802639e-01,2.34454185e-04,5.77134062e+02
63.20000,9.66845225e-01,2.34478547e-04,5.77205747e+02
63.30000,9.66887799e-01,2.34502905e-04,5.77277432e+02
63.40000,9.66930363e-01,2.34527263e-04,5.77349124e+02
63.50000,9.66972915e-01,2.34551618e-04,5.77420816e+02
63.60000,9.67015455e-01,2.34575971e-04,5.77492511e+02
63.70000,9.67057986e-01,2.34600323e-04,5.77564212e+02
63.80000,9.67100503e-01,2.34624671e-04,5.77635914e+02
63.90000,9.67143012e-01,2.34649019e-04,5.77707622e+02
64.00000,9.67185508e-01,2.34673364e-04,5.77779330e+02
64.10000,9.67227992e-01,2.34697707e-04,5.77851041e+02
64.20000,9.67270466e-01,2.34722047e-04,5.77922756e+02
64.30000,9.67312931e-01,2.34746388e-04,5.77994480e+02
64.40000,9.67355383e-01,2.34770725e-04,5.78066201e+02
64.50000,9.67397823e-01,2.34795060e-04,5.78137925e+02
64.60000,9.67440252e-01,2.34819393e-04,5.78209653e+02
64.70000,9.67482670e-01,2.34843723e-04,5.78281384e+02
64.80000,9.67525081e-01,2.34868054e-04,5.78353123e+02
64.90000,9.67567477e-01,2.34892381e-04,5.78424860e+02
65.00000,9.67609861e-01,2.34916706e-04,5.78496601e+02
65.10000,9.67652235e-01,2.34941029e-04,5.78568345e+02
65.20000,9.67694598e-01,2.34965350e-04,5.78640092e+02
65.30000,9.67736953e-01,2.34989670e-04,5.78711847e+02
65.40000,9.67779294e-01,2.35013987e-04,5.78783600e+02
65.50000,9.67821624e-01,2.35038302e-04,5.78855357e+02
65.60000,9.67863943e-01,2.35062615e-04,5.78927116e+02
65.70000,9.67906250e-01,2.35086927e-04,5.78998879e+02
65.80000,9.67948550e-01,2.35111238e-04,5.79070651e+02
65.90000,9.67990836e-01,2.35135545e-04,5.79142420e+02
66.00000,9.68033111e-01,2.35159850e-04,5.79214192e+02
66.10000,9.68075375e-01,2.35184153e-04,5.79285968e+02
66.20000,9.68117628e-01,2.35208454e-04,5.79357746e+02
66.30000,9.68159873e-01,2.35232756e-04,5.79429534e+02
66.40000,9.68202104e-01,2.35257053e-04,5.79501319e+02
66.50000,9.68244324e-01,2.35281349e-04,5.79573107e+02
66.60000,9.68286533e-01,2.35305642e-04,5.79644898e+02
66.70000,9.68328731e-01,2.35329934e-04,5.79716692e+02
66.80000,9.68370922e-01,2.35354225e-04,5.79788495e+02
66.90000,9.68413098e-01,2.35378513e-04,5.79860296e+02
67.00000,9.68455263e-01,2.35402799e-04,5.79932100e+02
67.10000,9.68497418e-01,2.35427083e-04,5.80003906e+02
67.20000,9.68539562e-01,2.35451365e-04,5.80075716e+02
67.30000,9.68581698e-01,2.35475647e-04,5.80147535e+02
67.40000,9.68623820e-01,2.35499925e-04,5.80219351e+02
67.50000,9.68665931e-01,2.35524201e-04,5.80291171e+02
67.60000,9.68708031e-01,2.35548475e-04,5.80362993e+02
67.70000,9.68750120e-01,2.35572748e-04,5.80434818e+02
67.80000,9.68792202e-01,2.35597020e-04,5.80506653e+02
67.90000,9.68834269e-01,2.35621288e-04,5.80578484e+02
68.00000,9.68876326e-01,2.35645555e-04,5.80650319e+02
68.10000,9.68918372e-01,2.35669820e-04,5.80722157e+02
68.20000,9.68960407e-01,2.35694083e-04,5.80793998e+02
68.30000,9.69002435e-01,2.35718346e-04,5.80865847e+02
68.40000,9.69044448e-01,2.35742605e-04,5.80937694e+02
68.50000,9.69086451e-01,2.35766862e-04,5.81009545e+02
68.60000,9.69128443e-01,2.35791117e-04,5.81081398e+02
68.70000,9.69170424e-01,2.35815371e-04,5.81153254e+02
68.80000,9.69212398e-01,2.35839624e-04,5.81225119e+02
68.90000,9.69254357e-01,2.35863874e-04,5.81296981e+02
69.00000,9.69296306e-01,2.35888121e-04,5.81368847e+02
69.10000,9.69338244e-01,2.35912367e-04,5.81440715e+02
69.20000,9.69380171e-01,2.35936611e-04,5.81512587e+02
69.30000,9.69422091e-01,2.35960855e-04,5.81584467e+02
69.40000,9.69463997e-01,2.35985095e-04,5.81656344e+02
69.50000,9.69505892e-01,2.36009334e-04,5.81728225e+02
69.60000,9.69547777e-01,2.36033570e-04,5.81800109e+02
69.70000,9.69589650e-01,2.36057805e-04,5.81871995e+02
69.80000,9.69631516e-01,2.36082040e-04,5.81943890e+02
69.90000,9.69673369e-01,2.36106271e-04,5.82015783e+02
70.00000,9.69715210e-01,2.36130500e-04,5.82087679e+02
70.10000,9.69757041e-01,2.36154727e-04,5.82159577e+02
70.20000,9.69798861e-01,2.36178953e-04,5.82231479e+02
70.30000,9.69840674e-01,2.36203178e-04,5.82303389e+02
70.40000,9.69882473e-01,2.36227400e-04,5.82375297e+02
70.50000,9.69924261e-01,2.36251620e-04,5.82447208e+02
70.60000,9.69966039e-01,2.36275838e-04,5.82519121e+02
70.70000,9.70007806e-01,2.36300054e-04,5.82591038e+02
70.80000,9.70049565e-01,2.36324270e-04,5.82662963e+02
70.90000,9.70091311e-01,2.36348483e-04,5.82734886e+02
71.00000,9.70133046e-01,2.36372693e-04,5.82806811e+02
71.10000,9.70174771e-01,2.36396902e-04,5.82878740e+02
71.20000,9.70216485e-01,2.36421109e-04,5.82950671e+02
71.30000,9.70258191e-01,2.36445317e-04,5.83022611e+02
71.40000,9.70299884e-01,2.36469520e-04,5.83094549e+02
71.50000,9.70341566e-01,2.36493722e-04,5.83166489e+02
71.60000,9.70383237e-01,2.36517921e-04,5.83238432e+02
71.70000,9.70424898e-01,2.36542119e-04,5.83310379e+02
71.80000,9.70466552e-01,2.36566318e-04,5.83382333e+02
71.90000,9.70508192e-01,2.36590512e-04,5.83454285e+02
72.00000,9.70549821e-01,2.36614705e-04,5.83526240e+02
72.10000,9.70591440e-01,2.36638895e-04,5.83598198e+02
72.20000,9.70633048e-01,2.36663084e-04,5.83670159e+02
72.30000,9.70674649e-01,2.36687273e-04,5.83742129e+02
72.40000,9.70716236e-01,2.36711459e-04,5.83814095e+02
72.50000,9.70757812e-01,2.36735642e-04,5.83886065e+02
72.60000,9.70799379e-01,2.36759824e-04,5.83958038e+02
72.70000,9.70840934e-01,2.36784004e-04,5.84030013e+02
72.80000,9.70882482e-01,2.36808184e-04,5.84101997e+02
72.90000,9.70924017e-01,2.36832361e-04,5.84173978e+02
73.00000,9.70965541e-01,2.36856536e-04,5.84245963e+02
73.10000,9.71007055e-01,2.36880709e-04,5.84317950e+02
73.20000,9.71048558e-01,2.36904880e-04,5.84389940e+02
73.30000,9.71090054e-01,2.36929051e-04,5.84461938e+02
73.40000,9.71131537e-01,2.36953219e-04,5.84533934e+02
73.50000,9.71173008e-01,2.36977385e-04,5.84605932e+02
73.60000,9.71214470e-01,2.37001549e-04,5.84677934e+02
73.70000,9.71255921e-01,2.37025711e-04,5.84749938e+02
73.80000,9.71297365e-01,2.37049874e-04,5.84821951e+02
73.90000,9.71338795e-01,2.37074033e-04,5.84893961e+02
74.00000,9.71380215e-01,2.37098190e-04,5.84965974e+02
74.10000,9.71421624e-01,2.37122345e-04,5.85037990e+02
74.20000,9.71463023e-01,2.37146499e-04,5.85110008e+02
74.30000,9.71504415e-01,2.37170652e-04,5.85182035e+02
74.40000,9.71545793e-01,2.37194802e-04,5.85254060e+02
74.50000,9.71587161e-01,2.37218951e-04,5.85326087e+02
74.60000,9.71628519e-01,2.37243098e-04,5.85398117e+02
74.70000,9.71669866e-01,2.37267243e-04,5.85470150e+02
74.80000,9.71711206e-01,2.37291388e-04,5.85542191e+02
74.90000,9.71752532e-01,2.37315529e-04,5.85614230e+02
75.00000,9.71793848e-01,2.37339669e-04,5.85686271e+02
75.10000,9.71835154e-01,2.37363807e-04,5.85758315e+02
75.20000,9.71876450e-01,2.37387943e-04,5.85830362e+02
75.30000,9.71917738e-01,2.37412080e-04,5.85902418e+02
75.40000,9.71959013e-01,2.37436213e-04,5.85974470e+02
75.50000,9.72000277e-01,2.37460344e-04,5.86046526e+02
75.60000,9.72041532e-01,2.37484473e-04,5.86118584e+02
75.70000,9.72082776e-01,2.37508601e-04,5.86190645e+02
75.80000,9.72124012e-01,2.37532729e-04,5.86262714e+02
75.90000,9.72165236e-01,2.37556853e-04,5.86334781e+02
76.00000,9.72206449e-01,2.37580976e-04,5.86406850e+02
76.10000,9.72247652e-01,2.37605097e-04,5.86478922e+02
76.20000,9.72288845e-01,2.37629216e-04,5.86550997e+02
76.30000,9.72330030e-01,2.37653336e-04,5.86623081e+02
76.40000,9.72371202e-01,2.37677452e-04,5.86695161e+02
76.50000,9.72412364e-01,2.37701566e-04,5.86767244e+02
76.60000,9.72453516e-01,2.37725678e-04,5.86839330e+02
76.70000,9.72494658e-01,2.37749789e-04,5.86911419e+02
76.80000,9.72535792e-01,2.37773900e-04,5.86983516e+02
76.90000,9.72576913e-01,2.37798008e-04,5.87055611e+02
77.00000,9.72618024e-01,2.37822114e-04,5.87127708e+02
77.10000,9.72659125e-01,2.37846218e-04,5.87199808e+02
77.20000,9.72700215e-01,2.37870320e-04,5.87271910e+02
77.30000,9.72741299e-01,2.37894423e-04,5.87344021e+02
77.40000,9.72782369e-01,2.37918522e-04,5.87416129e+02
77.50000,9.72823429e-01,2.37942620e-04,5.87488240e+02
77.60000,9.72864479e-01,2.37966716e-04,5.87560354e+02
77.70000,9.72905519e-01,2.37990810e-04,5.87632470e+02
77.80000,9.72946552e-01,2.38014904e-04,5.87704594e+02
77.90000,9.72987571e-01,2.38038995e-04,5.87776716e+02
78.00000,9.73028581e-01,2.38063085e-04,5.87848841e+02
78.10000,9.73069580e-01,2.38087172e-04,5.87920968e+02
78.20000,9.73110569e-01,2.38111258e-04,5.87993098e+02
78.30000,9.73151552e-01,2.38135345e-04,5.88065236e+02
78.40000,9.73192521e-01,2.38159427e-04,5.88137371e+02
78.50000,9.73233479e-01,2.38183509e-04,5.88209509e+02
78.60000,9.73274428e-01,2.38207588e-04,5.88281650e+02
78.70000,9.73315367e-01,2.38231666e-04,5.88353793e+02
78.80000,9.73356299e-01,2.38255744e-04,5.88425945e+02
78.90000,9.73397218e-01,2.38279819e-04,5.88498093e+02
79.00000,9.73438126e-01,2.38303892e-04,5.88570245e+02
79.10000,9.73479025e-01,2.38327963e-04,5.88642399e+02
79.20000,9.73519913e-01,2.38352033e-04,5.88714556e+02
79.30000,9.73560795e-01,2.38376103e-04,5.88786721e+02
79.40000,9.73601663e-01,2.38400169e-04,5.88858883e+02
79.50000,9.73642522e-01,2.38424234e-04,5.88931048e+02
79.60000,9.73683370e-01,2.38448298e-04,5.89003215e+02
79.70000,9.73724209e-01,2.38472360e-04,5.89075385e+02
79.80000,9.73765040e-01,2.38496422e-04,5.89147564e+02
79.90000,9.73805859e-01,2.38520480e-04,5.89219739e+02
80.00000,9.73846667e-01,2.38544537e-04,5.89291917e+02
80.10000,9.73887466e-01,2.38568593e-04,5.89364098e+02
80.20000,9.73928254e-01,2.38592646e-04,5.89436282e+02
80.30000,9.73969036e-01,2.38616700e-04,5.89508473e+02
80.40000,9.74009805e-01,2.38640751e-04,5.89580662e+02
80.50000,9.74050563e-01,2.38664800e-04,5.89652853e+02
80.60000,9.74091312e-01,2.38688848e-04,5.89725047e+02
80.70000,9.74132051e-01,2.38712894e-04,5.89797244e+02
80.80000,9.74172783e-01,2.38736940e-04,5.89869449e+02
80.90000,9.74213502e-01,2.38760983e-04,5.89941650e+02
81.00000,9.74254211e-01,2.38785024e-04,5.90013855e+02
81.10000,9.74294911e-01,2.38809064e-04,5.90086062e+02
81.20000,9.74335600e-01,2.38833102e-04,5.90158272e+02
81.30000,9.74376282e-01,2.38857140e-04,5.90230490e+02
81.40000,9.74416952e-01,2.38881175e-04,5.90302704e+02
81.50000,9.74457612e-01,2.38905209e-04,5.90374922e+02
81.60000,9.74498262e-01,2.38929241e-04,5.90447142e+02
81.70000,9.74538902e-01,2.38953271e-04,5.90519365e+02
81.80000,9.74579535e-01,2.38977302e-04,5.90591596e+02
81.90000,9.74620155e-01,2.39001329e-04,5.90663824e+02
82.00000,9.74660766e-01,2.39025355e-04,5.90736054e+02
82.10000,9.74701366e-01,2.39049379e-04,5.90808287e+02
82.20000,9.74741957e-01,2.39073402e-04,5.90880523e+02
82.30000,9.74782541e-01,2.39097425e-04,5.90952766e+02
82.40000,9.74823112e-01,2.39121445e-04,5.91025007e+02
82.50000,9.74863674e-01,2.39145463e-04,5.91097251e+02
82.60000,9.74904225e-01,2.39169479e-04,5.91169497e+02
82.70000,9.74944767e-01,2.39193495e-04,5.91241745e+02
82.80000,9.74985302e-01,2.39217510e-04,5.91314002e+02
82.90000,9.75025825e-01,2.39241522e-04,5.91386255e+02
83.00000,9.75066337e-01,2.39265533e-04,5.91458512e+02
83.10000,9.75106840e-01,2.39289542e-04,5.91530770e+02
83.20000,9.75147333e-01,2.39313549e-04,5.91603032e+02
83.30000,9.75187819e-01,2.39337557e-04,5.91675301e+02
83.40000,9.75228293e-01,2.39361562e-04,5.91747567e+02
83.50000,9.75268757e-01,2.39385565e-04,5.91819836e+02
83.60000,9.75309211e-01,2.39409567e-04,5.91892108e+02
83.70000,9.75349655e-01,2.39433567e-04,5.91964382e+02
83.80000,9.75390093e-01,2.39457567e-04,5.92036664e+02
83.90000,9.75430518e-01,2.39481564e-04,5.92108943e+02
84.00000,9.75470933e-01,2.39505560e-04,5.92181224e+02
84.10000,9.75511339e-01,2.39529554e-04,5.92253508e+02
84.20000,9.75551735e-01,2.39553547e-04,5.92325795e+02
84.30000,9.75592124e-01,2.39577540e-04,5.92398090e+02
84.40000,9.75632501e-01,2.39601530e-04,5.92470381e+02
84.50000,9.75672867e-01,2.39625518e-04,5.92542675e+02
84.60000,9.75713225e-01,2.39649505e-04,5.92614972e+02
84.70000,9.75753572e-01,2.39673491e-04,5.92687271e+02
84.80000,9.75793914e-01,2.39697476e-04,5.92759578e+02
84.90000,9.75834242e-01,2.39721459e-04,5.92831882e+02
85.00000,9.75874561e-01,2.39745440e-04,5.92904189e+02
85.10000,9.75914870e-01,2.39769420e-04,5.92976498e+02
85.20000,9.75955170e-01,2.39793398e-04,5.93048810e+02
85.30000,9.75995463e-01,2.39817376e-04,5.93121129e+02
85.40000,9.76035743e-01,2.39841352e-04,5.93193446e+02
85.50000,9.76076014e-01,2.39865326e-04,5.93265765e+02
85.60000,9.76116275e-01,2.39889298e-04,5.93338086e+02
85.70000,9.76156527e-01,2.39913269e-04,5.93410410e+02
85.80000,9.76196772e-01,2.39937240e-04,5.93482742e+02
85.90000,9.76237004e-01,2.39961208e-04,5.93555071e+02
86.00000,9.76277227e-01,2.39985175e-04,5.93627403e+02
86.10000,9.76317441e-01,2.40009140e-04,5.93699737e+02
86.20000,9.76357645e-01,2.40033104e-04,5.93772073e+02
86.30000,9.76397842e-01,2.40057069e-04,5.93844417e+02
86.40000,9.76438027e-01,2.40081030e-04,5.93916758e+02
86.50000,9.76478203e-01,2.40104989e-04,5.93989102e+02
86.60000,9.76518369e-01,2.40128948e-04,5.94061448e+02
86.70000,9.76558525e-01,2.40152904e-04,5.94133797e+02
86.80000,9.76598675e-01,2.40176862e-04,5.94206153e+02
86.90000,9.76638812e-01,2.40200816e-04,5.94278506e+02
87.00000,9.76678940e-01,2.40224768e-04,5.94350862e+02
