energy,energy_mean,energy_var,order,order_mean,order_var
-1.0148,-1.01473,3.28584e-08,0.001,-0.00107027,1.93694e-07
-1.015,-1.01474,2.50876e-08,0.0012,-0.00105,2.01153e-07
-1.015,-1.01474,3.44855e-08,0.0014,-0.00102832,2.09981e-07
-1.0152,-1.01474,3.00872e-08,0.0012,-0.00100877,2.16834e-07
-1.015,-1.01475,2.6477e-08,0.0014,-0.000987826,2.25023e-07
-1.0152,-1.01475,3.33786e-08,0.0016,-0.000965517,2.34612e-07
-1.0154,-1.01476,3.02134e-08,0.0018,-0.000941881,2.45663e-07
-1.015,-1.01476,3.47235e-08,0.002,-0.000916949,2.58232e-07
-1.015,-1.01476,3.66114e-08,0.0022,-0.000890757,2.72372e-07
-1.0148,-1.01476,3.41399e-08,0.0024,-0.000863334,2.88132e-07
-1.0152,-1.01476,2.52326e-08,0.0026,-0.000834711,3.05557e-07
-1.015,-1.01477,2.47877e-08,0.0024,-0.000808197,3.20185e-07
-1.0152,-1.01477,3.24015e-08,0.0022,-0.00078374,3.32274e-07
-1.0152,-1.01477,3.17891e-08,0.0022,-0.000759678,3.43932e-07
-1.0152,-1.01478,3.36862e-08,0.002,-0.0007376,3.53344e-07
-1.0152,-1.01478,3.79944e-08,0.0018,-0.000717461,3.60738e-07
-1.0152,-1.01478,3.52708e-08,0.0016,-0.000699213,3.66333e-07
-1.0154,-1.01479,4.32157e-08,0.0014,-0.000682813,3.70334e-07
-1.0152,-1.01479,4.109e-08,0.0012,-0.000668217,3.72937e-07
-1.0152,-1.01479,4.13998e-08,0.001,-0.000655385,3.74327e-07
-1.015,-1.0148,4.52262e-08,0.0012,-0.000641222,3.76703e-07
-1.015,-1.0148,4.49173e-08,0.001,-0.000628788,3.77909e-07
-1.015,-1.0148,4.34211e-08,0.0012,-0.000615038,3.80075e-07
-1.0152,-1.0148,4.53533e-08,0.0014,-0.0006,3.83278e-07
-1.0152,-1.0148,4.72567e-08,0.0014,-0.000585185,3.86344e-07
-1.0154,-1.01481,4.63062e-08,0.0012,-0.000572059,3.88168e-07
-1.0154,-1.01481,4.87356e-08,0.001,-0.000560584,3.88922e-07
-1.0154,-1.01482,4.33678e-08,0.0008,-0.000550725,3.88766e-07
-1.0158,-1.01482,5.96046e-08,0.001,-0.000539569,3.89409e-07
-1.016,-1.01483,5.47848e-08,0.0008,-0.00053,3.89171e-07
-1.0162,-1.01484,4.40053e-08,0.001,-0.000519149,3.89712e-07
-1.0162,-1.01485,5.28241e-08,0.0008,-0.000509859,3.89399e-07
-1.0166,-1.01486,4.79859e-08,0.0006,-0.000502098,3.88379e-07
-1.017,-1.01488,5.1285e-08,0.0004,-0.000495834,3.86794e-07
-1.0168,-1.01489,4.27829e-08,0.0006,-0.000488276,3.85764e-07
-1.0166,-1.0149,4.63683e-08,0.0008,-0.000479452,3.85377e-07
-1.0168,-1.01492,4.43524e-08,0.001,-0.000469388,3.85715e-07
-1.017,-1.01493,4.7035e-08,0.0008,-0.000460811,3.85269e-07
-1.017,-1.01494,4.76837e-08,0.0006,-0.000453691,3.84176e-07
-1.017,-1.01496,4.88358e-08,0.0008,-0.000445333,3.83693e-07
-1.0172,-1.01497,4.39326e-08,0.0006,-0.000438411,3.82583e-07
-1.017,-1.01499,5.58942e-08,0.0004,-0.000432895,3.80974e-07
-1.017,-1.015,5.21384e-08,0.0002,-0.000428758,3.78991e-07
-1.0172,-1.01501,5.85918e-08,0.0004,-0.000423377,3.77406e-07
-1.0168,-1.01503,5.83351e-08,0.0006,-0.000416774,3.76307e-07
-1.0166,-1.01504,5.2729e-08,0.0008,-0.000408974,3.75777e-07
-1.0164,-1.01504,4.53607e-08,0.0006,-0.000402548,3.74665e-07
-1.0166,-1.01505,4.17916e-08,0.0008,-0.000394937,3.74109e-07
-1.0168,-1.01507,4.15271e-08,0.0006,-0.000388679,3.72987e-07
-1.0164,-1.01507,4.04262e-08,0.0008,-0.00038125,3.72407e-07
-1.0162,-1.01508,3.43621e-08,0.001,-0.000372671,3.7245e-07
-1.016,-1.01509,3.20458e-08,0.0012,-0.000362963,3.7319e-07
-1.0158,-1.01509,3.75877e-08,0.001,-0.000354601,3.73165e-07
-1.0156,-1.01509,3.61285e-08,0.0012,-0.000345122,3.73823e-07
-1.0154,-1.0151,3.98333e-08,0.001,-0.00033697,3.73737e-07
-1.0156,-1.0151,4.76259e-08,0.0012,-0.000327711,3.74318e-07
-1.0156,-1.0151,4.42942e-08,0.0014,-0.000317365,3.75638e-07
-1.0156,-1.0151,4.09452e-08,0.0012,-0.000308333,3.7613e-07
-1.0152,-1.0151,3.86295e-08,0.0014,-0.000298225,3.77345e-07
-1.0154,-1.01511,4.78248e-08,0.0016,-0.000287059,3.79351e-07
-1.0152,-1.01511,5.49485e-08,0.0014,-0.000277193,3.80448e-07
-1.015,-1.01511,5.59099e-08,0.0016,-0.000266279,3.82321e-07
-1.0148,-1.0151,5.12323e-08,0.0014,-0.000256647,3.83308e-07
-1.015,-1.0151,5.08259e-08,0.0012,-0.000248276,3.83531e-07
-1.015,-1.0151,5.13559e-08,0.001,-0.000241143,3.83108e-07
-1.015,-1.0151,5.6839e-08,0.0008,-0.000235227,3.8215e-07
-1.015,-1.0151,5.34816e-08,0.0008,-0.000229379,3.8119e-07
-1.0154,-1.0151,4.88152e-08,0.0006,-0.000224719,3.79809e-07
-1.0154,-1.01511,4.67729e-08,0.0004,-0.000221229,3.78112e-07
-1.0156,-1.01511,4.56059e-08,0.0002,-0.000218889,3.76196e-07
-1.016,-1.01511,5.28759e-08,0,-0.00021768,3.74159e-07
-1.0162,-1.01512,4.19933e-08,-0.0002,-0.000217582,3.72092e-07
-1.016,-1.01512,4.67929e-08,-0.0004,-0.000218579,3.70084e-07
-1.016,-1.01513,3.81991e-08,-0.0006,-0.000220652,3.6822e-07
-1.016,-1.01513,4.42111e-08,-0.0004,-0.000221622,3.66254e-07
-1.0156,-1.01514,4.0209e-08,-0.0002,-0.000221505,3.64275e-07
-1.0154,-1.01514,4.0403e-08,0,-0.000220321,3.62369e-07
-1.0156,-1.01514,4.26349e-08,-0.0002,-0.000220213,3.60431e-07
-1.0156,-1.01514,5.12854e-08,0,-0.000219048,3.58565e-07
-1.0154,-1.01514,4.08718e-08,0.0002,-0.000216842,3.56853e-07
-1.015,-1.01514,4.66798e-08,0.0004,-0.000213613,3.55373e-07
-1.0148,-1.01514,4.57364e-08,0.0002,-0.000211458,3.53691e-07
-1.0146,-1.01514,4.60694e-08,0,-0.000210363,3.51895e-07
-1.0148,-1.01514,4.64237e-08,0.0002,-0.000208247,3.50245e-07
-1.0148,-1.01513,4.11456e-08,0.0002,-0.000206154,3.48611e-07
-1.0148,-1.01513,3.7609e-08,0.0004,-0.000203061,3.47198e-07
-1.0148,-1.01513,4.26721e-08,0.0006,-0.000198985,3.46081e-07
-1.0152,-1.01513,4.13178e-08,0.0008,-0.000193939,3.45333e-07
-1.0152,-1.01513,4.22892e-08,0.0008,-0.000188945,3.44581e-07
-1.015,-1.01513,4.66054e-08,0.001,-0.000183,3.44263e-07
-1.0146,-1.01513,4.50373e-08,0.0012,-0.000176119,3.44445e-07
-1.0146,-1.01513,3.65338e-08,0.001,-0.000170297,3.44101e-07
-1.0144,-1.01512,3.46297e-08,0.0008,-0.000165517,3.43325e-07
-1.0144,-1.01512,3.38719e-08,0.001,-0.000159804,3.42966e-07
-1.0144,-1.01512,3.20229e-08,0.0008,-0.000155122,3.42183e-07
-1.0144,-1.01511,2.91685e-08,0.0008,-0.000150486,3.414e-07
-1.0144,-1.01511,3.26379e-08,0.0006,-0.00014686,3.40287e-07
-1.014,-1.0151,2.15844e-08,0.0004,-0.000144231,3.3893e-07
-1.014,-1.0151,2.43921e-08,0.0006,-0.00014067,3.37831e-07
-1.0138,-1.01509,2.23589e-08,0.0004,-0.000138095,3.36493e-07
-1.014,-1.01509,1.97547e-08,0.0006,-0.000134597,3.35407e-07
-1.0138,-1.01508,2.44972e-08,0.0004,-0.000132076,3.34087e-07
-1.0142,-1.01508,1.97258e-08,0.0006,-0.000128639,3.33014e-07
-1.0138,-1.01507,2.11555e-08,0.0008,-0.000124299,3.32257e-07
-1.014,-1.01507,2.15245e-08,0.0006,-0.00012093,3.31192e-07
-1.014,-1.01506,1.41055e-08,0.0004,-0.000118519,3.29903e-07
-1.0142,-1.01506,1.17222e-08,0.0006,-0.000115207,3.28852e-07
-1.0142,-1.01505,1.49863e-08,0.0008,-0.000111009,3.28105e-07
-1.014,-1.01505,8.24622e-09,0.0006,-0.000107763,3.27061e-07
-1.014,-1.01504,8.70935e-11,0.0004,-0.000105455,3.25802e-07
-1.014,-1.01504,5.24521e-09,0.0006,-0.000102263,3.24772e-07
-1.0138,-1.01503,2.02818e-09,0.0008,-9.81983e-05,3.24036e-07
-1.0138,-1.01503,8.59166e-11,0.0008,-9.41705e-05,3.233e-07
-1.014,-1.01502,3.84891e-09,0.001,-8.92858e-05,3.22919e-07
-1.0144,-1.01502,-2.1926e-09,0.0012,-8.35556e-05,3.22955e-07
-1.0142,-1.01502,-7.79894e-09,0.001,-7.87611e-05,3.22558e-07
-1.0142,-1.01501,-7.97542e-09,0.0008,-7.48899e-05,3.21811e-07
-1.0144,-1.01501,-1.0461e-08,0.001,-7.01755e-05,3.21407e-07
-1.0146,-1.01501,-1.44097e-08,0.0008,-6.63756e-05,3.20659e-07
-1.0146,-1.01501,-8.82878e-09,0.001,-6.17392e-05,3.20248e-07
-1.0146,-1.01501,-9.78553e-09,0.0008,-5.80087e-05,3.19498e-07
-1.0144,-1.015,-1.66171e-08,0.0006,-5.51725e-05,3.18488e-07
-1.0146,-1.015,-1.20237e-08,0.0004,-5.32189e-05,3.17293e-07
-1.0146,-1.015,-1.35888e-08,0.0002,-5.21368e-05,3.15986e-07
-1.0148,-1.015,-1.42847e-08,0,-5.1915e-05,3.14638e-07
-1.0148,-1.015,-1.76531e-08,0.0002,-5.08475e-05,3.13353e-07
-1.015,-1.015,-1.41435e-08,0,-5.0633e-05,3.12028e-07
-1.0148,-1.015,-1.60958e-08,0.0002,-4.95799e-05,3.10764e-07
-1.0148,-1.015,-1.03782e-08,0.0004,-4.76988e-05,3.09627e-07
-1.0148,-1.015,-1.01752e-08,0.0006,-4.50001e-05,3.08681e-07
-1.0148,-1.01499,-2.13385e-08,0.0008,-4.14938e-05,3.07988e-07
-1.0148,-1.01499,-1.83216e-08,0.0006,-3.8843e-05,3.0705e-07
-1.015,-1.01499,-1.6709e-08,0.0008,-3.5391e-05,3.0636e-07
-1.015,-1.01499,-1.46387e-08,0.0008,-3.19673e-05,3.05671e-07
-1.0152,-1.01499,-1.31912e-08,0.0006,-2.93878e-05,3.04745e-07
-1.015,-1.01499,-1.24367e-08,0.0004,-2.76423e-05,3.03651e-07
-1.0152,-1.015,-1.16883e-08,0.0002,-2.67207e-05,3.02458e-07
-1.0154,-1.015,-2.056e-08,0.0004,-2.50001e-05,3.01381e-07
-1.0154,-1.015,-1.51896e-08,0.0004,-2.32932e-05,3.00311e-07
-1.0154,-1.015,-1.59712e-08,0.0006,-2.08001e-05,2.99415e-07
-1.0152,-1.015,-1.86348e-08,0.0004,-1.91236e-05,2.98359e-07
-1.0152,-1.015,-2.00614e-08,0.0002,-1.8254e-05,2.97208e-07
-1.0152,-1.015,-1.90735e-08,0.0002,-1.73914e-05,2.96066e-07
-1.0154,-1.015,-1.87154e-08,0,-1.73229e-05,2.94896e-07
-1.0154,-1.01501,-2.79719e-08,-0.0002,-1.80393e-05,2.93762e-07
-1.0154,-1.01501,-2.54687e-08,0,-1.79688e-05,2.9261e-07
-1.0156,-1.01501,-2.24262e-08,-0.0002,-1.86771e-05,2.91493e-07
-1.0156,-1.01501,-1.31733e-08,-0.0002,-1.93799e-05,2.90384e-07
-1.0158,-1.01501,-2.14577e-08,0,-1.93051e-05,2.89259e-07
-1.016,-1.01502,-1.78768e-08,0.0002,-1.84616e-05,2.88179e-07
-1.016,-1.01502,-2.54558e-08,0,-1.83909e-05,2.87071e-07
-1.016,-1.01503,-2.30563e-08,-0.0002,-1.9084e-05,2.85996e-07
-1.016,-1.01503,-2.14395e-08,0,-1.90115e-05,2.84905e-07
-1.016,-1.01503,-1.35255e-08,0.0002,-1.81819e-05,2.83858e-07
-1.016,-1.01504,-9.13938e-09,0.0004,-1.66038e-05,2.82914e-07
-1.0158,-1.01504,-1.70402e-08,0.0002,-1.57895e-05,2.81882e-07
-1.016,-1.01504,-1.12397e-08,0,-1.57304e-05,2.80823e-07
-1.016,-1.01505,-2.07165e-09,-0.0002,-1.6418e-05,2.79796e-07
-1.0162,-1.01505,-2.95354e-09,-0.0004,-1.78439e-05,2.78862e-07
-1.0162,-1.01506,-6.02694e-10,-0.0002,-1.85186e-05,2.77849e-07
-1.0166,-1.01506,-4.43282e-09,0,-1.84502e-05,2.76821e-07
-1.0168,-1.01507,-9.00888e-09,0.0002,-1.76471e-05,2.75834e-07
-1.0166,-1.01507,-6.06565e-09,0.0004,-1.61173e-05,2.74948e-07
-1.0168,-1.01508,-1.6209e-08,0.0006,-1.38687e-05,2.74218e-07
-1.0172,-1.01509,-1.38526e-08,0.0008,-1.09092e-05,2.73699e-07
-1.0172,-1.0151,-9.91821e-09,0.001,-7.24644e-06,2.73444e-07
-1.0172,-1.0151,-1.25774e-08,0.0012,-2.88815e-06,2.73506e-07
-1.0172,-1.01511,-2.07949e-08,0.0014,2.15821e-06,2.73934e-07
-1.0172,-1.01512,-2.1269e-08,0.0012,6.45155e-06,2.73977e-07
-1.0172,-1.01513,-2.28335e-08,0.001,9.99994e-06,2.737e-07
-1.0172,-1.01513,-2.11171e-08,0.0008,1.28113e-05,2.73167e-07
-1.0172,-1.01514,-2.2671e-08,0.001,1.6312e-05,2.72886e-07
-1.0172,-1.01515,-2.09673e-08,0.0012,2.04946e-05,2.72909e-07
-1.0172,-1.01515,-2.14324e-08,0.0014,2.53521e-05,2.73285e-07
-1.0172,-1.01516,-2.18942e-08,0.0016,3.08771e-05,2.74062e-07
-1.0168,-1.01517,-2.08804e-08,0.0018,3.70629e-05,2.75289e-07
-1.017,-1.01517,-2.47755e-08,0.002,4.39024e-05,2.77012e-07
-1.0172,-1.01518,-2.16321e-08,0.0018,4.99999e-05,2.78188e-07
-1.017,-1.01519,-2.20537e-08,0.002,5.67473e-05,2.79854e-07
-1.017,-1.01519,-1.32326e-08,0.0022,6.41379e-05,2.82053e-07
-1.0166,-1.0152,-1.835e-08,0.002,7.07903e-05,2.83656e-07
-1.0166,-1.0152,-1.08149e-08,0.0018,7.67123e-05,2.8473e-07
-1.017,-1.01521,-1.52849e-08,0.0016,8.19112e-05,2.85339e-07
-1.017,-1.01522,-1.55582e-08,0.0014,8.63945e-05,2.85547e-07
-1.017,-1.01522,-1.07369e-08,0.0012,9.01694e-05,2.85416e-07
-1.0168,-1.01523,-2.46016e-08,0.0014,9.45945e-05,2.85608e-07
-1.0166,-1.01523,-1.50139e-08,0.0016,9.96632e-05,2.86169e-07
-1.0164,-1.01524,-1.45459e-08,0.0014,0.000104027,2.8634e-07
-1.0166,-1.01524,-9.92077e-09,0.0012,0.000107692,2.86183e-07
-1.0164,-1.01524,-5.6136e-09,0.001,0.000110667,2.85757e-07
-1.0164,-1.01525,-1.71661e-09,0.001,0.000113621,2.8533e-07
-1.0164,-1.01525,-2.09111e-09,0.0012,0.000117218,2.85163e-07
-1.0166,-1.01526,3.0947e-09,0.001,0.000120132,2.84733e-07
-1.017,-1.01526,2.61238e-09,0.0008,0.000122368,2.84098e-07
-1.017,-1.01527,2.38419e-09,0.001,0.000125246,2.83668e-07
-1.0172,-1.01527,2.2513e-09,0.0008,0.000127451,2.83036e-07
-1.017,-1.01528,-2.6491e-09,0.0006,0.00012899,2.82256e-07
-1.0168,-1.01528,-1.36683e-09,0.0008,0.000131169,2.81629e-07
-1.0168,-1.01529,-8.51495e-09,0.001,0.00013398,2.81204e-07
-1.0166,-1.01529,-1.29934e-08,0.0008,0.000136129,2.8058e-07
-1.0168,-1.0153,-1.51357e-08,0.0006,0.00013762,2.79813e-07
-1.0168,-1.0153,-1.42898e-08,0.0004,0.000138461,2.78957e-07
-1.0168,-1.01531,-2.04795e-08,0.0002,0.000138658,2.78066e-07
-1.0166,-1.01531,-1.57829e-08,0.0004,0.00013949,2.77221e-07
-1.0166,-1.01532,-2.01669e-08,0.0006,0.000140952,2.76473e-07
-1.0166,-1.01532,-2.06478e-08,0.0006,0.000142405,2.75728e-07
-1.0164,-1.01532,-1.41844e-08,0.0008,0.000144479,2.75129e-07
-1.0164,-1.01533,-1.05897e-08,0.0006,0.000145912,2.74391e-07
-1.0162,-1.01533,-4.42349e-09,0.0004,0.000146708,2.73569e-07
-1.0162,-1.01533,-7.38425e-09,0.0002,0.000146875,2.72713e-07
-1.0162,-1.01534,-1.3262e-08,0,0.000146417,2.71874e-07
-1.0164,-1.01534,-5.45169e-09,-0.0002,0.000145342,2.71102e-07
-1.0164,-1.01534,-4.32411e-09,-0.0004,0.000143653,2.70444e-07
-1.0162,-1.01534,-7.75045e-09,-0.0006,0.000141358,2.69948e-07
-1.016,-1.01535,-5.73971e-09,-0.0008,0.000138461,2.6966e-07
-1.0162,-1.01535,-3.5506e-09,-0.0006,0.000136196,2.69165e-07
-1.0162,-1.01535,-5.29494e-09,-0.0008,0.000133333,2.68875e-07
-1.016,-1.01535,4.1705e-09,-0.001,0.000129878,2.68836e-07
-1.016,-1.01536,7.76314e-09,-0.0008,0.000127052,2.68542e-07
-1.0162,-1.01536,2.98567e-09,-0.001,0.000123636,2.68496e-07
-1.0162,-1.01536,7.71609e-09,-0.0012,0.000119637,2.68741e-07
-1.016,-1.01536,7.57753e-09,-0.001,0.000116265,2.68684e-07
-1.0158,-1.01536,1.33572e-09,-0.0008,0.000113513,2.68379e-07
-1.0158,-1.01537,1.77561e-09,-0.001,0.00011018,2.68316e-07
-1.0156,-1.01537,9.95076e-09,-0.0012,0.000106269,2.68537e-07
-1.0156,-1.01537,7.60093e-09,-0.001,0.000102976,2.68464e-07
-1.0156,-1.01537,8.03244e-09,-0.0008,0.000100297,2.68149e-07
-1.0156,-1.01537,1.63285e-08,-0.001,9.70414e-05,2.6807e-07
-1.0156,-1.01537,1.35151e-08,-0.0008,9.43952e-05,2.67751e-07
-1.0158,-1.01537,5.33101e-09,-0.001,9.11764e-05,2.67666e-07
-1.016,-1.01537,1.4263e-08,-0.0012,8.739e-05,2.67857e-07
-1.0162,-1.01537,5.70527e-09,-0.0014,8.30409e-05,2.68365e-07
-1.0158,-1.01538,1.28411e-08,-0.0016,7.81341e-05,2.69232e-07
-1.0158,-1.01538,1.01762e-08,-0.0014,7.38372e-05,2.69717e-07
-1.0158,-1.01538,9.1209e-09,-0.0014,6.95652e-05,2.70192e-07
