size,8,32,128,256,512,1024
cg_none,10,58,218,427,838,1637
cg_jacobi,10,58,218,427,838,1637
cg_sor,15,42,122,204,336,651
cg_ilu,9,27,88,145,277,489
cg_icc,9,27,88,145,277,489
cg_gamg,7,8,9,9,10,11
gmres_none,26,118,379,652,1164,2195
gmres_jacobi,26,118,379,652,1164,2195
gmres_sor,17,42,117,189,327,630
gmres_ilu,10,27,85,142,247,476
gmres_icc,10,27,85,142,247,476
gmres_gamg,7,7,8,9,9,10
